id,sex,income
s3571,Female,>50K
s3572,Male,>50K
s3573,Male,<=50K
s3574,Male,<=50K
s3575,Female,<=50K
s3576,Male,<=50K
s3577,Female,>50K
s3578,Male,<=50K
s3579,Female,<=50K
s3580,Male,<=50K
s3581,Male,<=50K
s3582,Male,<=50K
s3583,Female,<=50K
s3584,Male,<=50K
s3585,Female,>50K
s3586,Male,<=50K
s3587,Male,<=50K
s3588,Female,>50K
s3589,Female,>50K
s3590,Female,<=50K
s3591,Male,<=50K
s3592,Female,<=50K
s3593,Male,<=50K
s3594,Female,<=50K
s3595,Female,>50K
s3596,Female,<=50K
s3597,Male,<=50K
s3598,Female,<=50K
s3599,Male,<=50K
s3600,Male,>50K
s3601,Male,<=50K
s3602,Female,<=50K
s3603,Female,<=50K
s3604,Male,<=50K
s3605,Male,<=50K
s3606,Male,>50K
s3607,Female,<=50K
s3608,Male,<=50K
s3609,Male,<=50K
s3610,Female,<=50K
s3611,Female,>50K
s3612,Male,<=50K
s3613,Male,<=50K
s3614,Male,<=50K
s3615,Male,<=50K
s3616,Female,<=50K
s3617,Male,<=50K
s3618,Male,<=50K
s3619,Male,>50K
s3620,Male,>50K
s3621,Male,<=50K
s3622,Male,<=50K
s3623,Male,<=50K
s3624,Female,<=50K
s3625,Female,<=50K
s3626,Male,>50K
s3627,Female,>50K
s3628,Male,>50K
s3629,Female,<=50K
s3630,Female,<=50K
s3631,Male,>50K
s3632,Female,<=50K
s3633,Female,>50K
s3634,Female,<=50K
s3635,Male,<=50K
s3636,Male,<=50K
s3637,Female,<=50K
s3638,Female,<=50K
s3639,Male,>50K
s3640,Male,<=50K
s3641,Female,<=50K
s3642,Female,<=50K
s3643,Male,<=50K
s3644,Female,<=50K
s3645,Male,<=50K
s3646,Male,<=50K
s3647,Male,>50K
s3648,Female,<=50K
s3649,Female,<=50K
s3650,Male,>50K
s3651,Female,>50K
s3652,Female,<=50K
s3653,Female,<=50K
s3654,Male,>50K
s3655,Male,<=50K
s3656,Female,<=50K
s3657,Female,<=50K
s3658,Male,<=50K
s3659,Male,<=50K
s3660,Female,<=50K
s3661,Female,>50K
s3662,Male,<=50K
s3663,Male,>50K
s3664,Male,<=50K
s3665,Female,<=50K
s3666,Male,<=50K
s3667,Male,<=50K
s3668,Male,<=50K
s3669,Male,<=50K
s3670,Male,<=50K
s3671,Female,<=50K
s3672,Female,<=50K
s3673,Male,>50K
s3674,Female,>50K
s3675,Female,<=50K
s3676,Female,<=50K
s3677,Male,<=50K
s3678,Female,<=50K
s3679,Female,>50K
s3680,Female,<=50K
s3681,Male,<=50K
s3682,Female,<=50K
s3683,Male,<=50K
s3684,Male,<=50K
s3685,Male,>50K
s3686,Male,<=50K
s3687,Male,<=50K
s3688,Female,>50K
s3689,Male,<=50K
s3690,Male,<=50K
s3691,Female,>50K
s3692,Female,>50K
s3693,Female,<=50K
s3694,Male,<=50K
s3695,Female,<=50K
s3696,Male,<=50K
s3697,Male,>50K
s3698,Female,<=50K
s3699,Male,<=50K
s3700,Male,<=50K
s3701,Female,<=50K
s3702,Female,<=50K
s3703,Male,<=50K
s3704,Male,<=50K
s3705,Male,>50K
s3706,Female,<=50K
s3707,Female,>50K
s3708,Female,<=50K
s3709,Male,>50K
s3710,Male,<=50K
s3711,Male,>50K
s3712,Male,<=50K
s3713,Female,<=50K
s3714,Female,<=50K
s3715,Male,<=50K
s3716,Male,<=50K
s3717,Male,<=50K
s3718,Male,>50K
s3719,Male,<=50K
s3720,Female,<=50K
s3721,Female,<=50K
s3722,Male,<=50K
s3723,Male,<=50K
s3724,Female,<=50K
s3725,Female,<=50K
s3726,Male,>50K
s3727,Male,<=50K
s3728,Female,>50K
s3729,Male,>50K
s3730,Female,<=50K
s3731,Female,<=50K
s3732,Male,<=50K
s3733,Male,<=50K
s3734,Male,<=50K
s3735,Female,<=50K
s3736,Female,<=50K
s3737,Male,>50K
s3738,Female,<=50K
s3739,Female,<=50K
s3740,Female,<=50K
s3741,Female,<=50K
s3742,Female,<=50K
s3743,Female,<=50K
s3744,Male,<=50K
s3745,Male,<=50K
s3746,Male,<=50K
s3747,Male,<=50K
s3748,Female,<=50K
s3749,Female,<=50K
s3750,Female,<=50K
s3751,Male,<=50K
s3752,Male,<=50K
s3753,Female,>50K
s3754,Female,>50K
s3755,Male,<=50K
s3756,Female,<=50K
s3757,Male,>50K
s3758,Male,>50K
s3759,Female,<=50K
s3760,Male,<=50K
s3761,Male,<=50K
s3762,Female,<=50K
s3763,Female,<=50K
s3764,Female,<=50K
s3765,Male,<=50K
s3766,Male,<=50K
s3767,Male,<=50K
s3768,Female,<=50K
s3769,Male,>50K
s3770,Male,<=50K
s3771,Female,<=50K
s3772,Male,<=50K
s3773,Male,<=50K
s3774,Male,<=50K
s3775,Female,<=50K
s3776,Female,>50K
s3777,Female,<=50K
s3778,Male,>50K
s3779,Female,<=50K
s3780,Female,<=50K
s3781,Female,>50K
s3782,Female,<=50K
s3783,Female,<=50K
s3784,Male,<=50K
s3785,Male,<=50K
s3786,Female,<=50K
s3787,Female,<=50K
s3788,Female,<=50K
s3789,Male,<=50K
s3790,Female,<=50K
s3791,Male,<=50K
s3792,Female,<=50K
s3793,Male,>50K
s3794,Female,>50K
s3795,Male,<=50K
s3796,Male,>50K
s3797,Female,>50K
s3798,Female,<=50K
s3799,Female,>50K
s3800,Male,<=50K
s3801,Female,<=50K
s3802,Female,>50K
s3803,Female,<=50K
s3804,Female,<=50K
s3805,Female,<=50K
s3806,Male,<=50K
s3807,Male,<=50K
s3808,Male,<=50K
s3809,Male,<=50K
s3810,Male,<=50K
s3811,Male,>50K
s3812,Female,<=50K
s3813,Female,<=50K
s3814,Female,>50K
s3815,Male,<=50K
s3816,Female,>50K
s3817,Female,<=50K
s3818,Male,>50K
s3819,Female,>50K
s3820,Male,<=50K
s3821,Female,>50K
s3822,Male,>50K
s3823,Male,<=50K
s3824,Female,>50K
s3825,Female,>50K
s3826,Male,<=50K
s3827,Female,>50K
s3828,Male,<=50K
s3829,Female,<=50K
s3830,Female,<=50K
s3831,Female,>50K
s3832,Male,<=50K
s3833,Male,>50K
s3834,Female,<=50K
s3835,Female,<=50K
s3836,Female,<=50K
s3837,Female,>50K
s3838,Female,<=50K
s3839,Male,<=50K
s3840,Female,<=50K
s3841,Female,<=50K
s3842,Female,<=50K
s3843,Female,<=50K
s3844,Female,<=50K
s3845,Female,<=50K
s3846,Female,<=50K
s3847,Male,>50K
s3848,Female,>50K
s3849,Female,>50K
s3850,Female,<=50K
s3851,Female,>50K
s3852,Female,>50K
s3853,Male,<=50K
s3854,Male,<=50K
s3855,Male,<=50K
s3856,Male,<=50K
s3857,Female,<=50K
s3858,Female,>50K
s3859,Male,<=50K
s3860,Male,<=50K
s3861,Female,<=50K
s3862,Female,>50K
s3863,Female,<=50K
s3864,Male,>50K
s3865,Male,<=50K
s3866,Male,<=50K
s3867,Female,<=50K
s3868,Male,<=50K
s3869,Female,<=50K
s3870,Male,>50K
s3871,Female,<=50K
s3872,Male,>50K
s3873,Female,>50K
s3874,Male,<=50K
s3875,Male,<=50K
s3876,Female,<=50K
s3877,Female,>50K
s3878,Male,<=50K
s3879,Female,<=50K
s3880,Female,>50K
s3881,Female,>50K
s3882,Female,<=50K
s3883,Female,<=50K
s3884,Female,>50K
s3885,Male,>50K
s3886,Female,<=50K
s3887,Female,>50K
s3888,Female,<=50K
s3889,Male,>50K
s3890,Female,<=50K
s3891,Female,<=50K
s3892,Female,>50K
s3893,Female,<=50K
s3894,Female,>50K
s3895,Male,<=50K
s3896,Female,>50K
s3897,Female,<=50K
s3898,Female,<=50K
s3899,Female,<=50K
s3900,Female,<=50K
s3901,Female,>50K
s3902,Male,>50K
s3903,Female,<=50K
s3904,Male,<=50K
s3905,Female,>50K
s3906,Male,>50K
s3907,Female,<=50K
s3908,Female,<=50K
s3909,Male,>50K
s3910,Female,<=50K
s3911,Female,>50K
s3912,Male,<=50K
s3913,Male,<=50K
s3914,Male,>50K
s3915,Male,>50K
s3916,Male,>50K
s3917,Female,>50K
s3918,Female,<=50K
s3919,Female,<=50K
s3920,Female,<=50K
s3921,Male,<=50K
s3922,Female,<=50K
s3923,Female,>50K
s3924,Male,<=50K
s3925,Male,<=50K
s3926,Male,<=50K
s3927,Female,<=50K
s3928,Female,<=50K
s3929,Female,<=50K
s3930,Female,<=50K
s3931,Male,<=50K
s3932,Female,>50K
s3933,Male,<=50K
s3934,Female,<=50K
s3935,Male,<=50K
s3936,Female,<=50K
s3937,Female,>50K
s3938,Female,<=50K
s3939,Male,>50K
s3940,Male,<=50K
s3941,Female,>50K
s3942,Male,<=50K
s3943,Male,<=50K
s3944,Female,<=50K
s3945,Female,<=50K
s3946,Male,<=50K
s3947,Female,>50K
s3948,Female,>50K
s3949,Female,<=50K
s3950,Female,<=50K
s3951,Female,<=50K
s3952,Male,<=50K
s3953,Male,<=50K
s3954,Male,>50K
s3955,Male,<=50K
s3956,Male,<=50K
s3957,Male,<=50K
s3958,Male,<=50K
s3959,Female,<=50K
s3960,Female,<=50K
s3961,Female,<=50K
s3962,Male,<=50K
s3963,Female,<=50K
s3964,Male,<=50K
s3965,Male,>50K
s3966,Male,<=50K
s3967,Male,<=50K
s3968,Female,>50K
s3969,Female,<=50K
s3970,Male,<=50K
s3971,Female,<=50K
s3972,Female,>50K
s3973,Male,<=50K
s3974,Male,<=50K
s3975,Male,<=50K
s3976,Male,<=50K
s3977,Male,<=50K
s3978,Female,>50K
s3979,Male,<=50K
s3980,Female,<=50K
s3981,Female,<=50K
s3982,Female,<=50K
s3983,Male,>50K
s3984,Male,>50K
s3985,Male,<=50K
s3986,Female,<=50K
s3987,Male,>50K
s3988,Female,<=50K
s3989,Male,<=50K
s3990,Male,<=50K
s3991,Female,<=50K
s3992,Male,<=50K
s3993,Female,>50K
s3994,Female,<=50K
s3995,Female,<=50K
s3996,Male,<=50K
s3997,Male,<=50K
s3998,Female,<=50K
s3999,Female,<=50K
s4000,Male,<=50K
s4001,Female,<=50K
s4002,Female,<=50K
s4003,Male,>50K
s4004,Female,<=50K
s4005,Male,<=50K
s4006,Male,<=50K
s4007,Female,>50K
s4008,Male,<=50K
s4009,Male,<=50K
s4010,Female,<=50K
s4011,Male,<=50K
s4012,Female,<=50K
s4013,Female,<=50K
s4014,Female,<=50K
s4015,Female,<=50K
s4016,Female,<=50K
s4017,Female,>50K
s4018,Female,<=50K
s4019,Male,>50K
s4020,Male,>50K
s4021,Male,<=50K
s4022,Male,<=50K
s4023,Female,>50K
s4024,Male,<=50K
s4025,Male,<=50K
s4026,Female,<=50K
s4027,Male,<=50K
s4028,Male,<=50K
s4029,Female,<=50K
s4030,Female,>50K
s4031,Male,<=50K
s4032,Female,<=50K
s4033,Female,>50K
s4034,Female,>50K
s4035,Male,>50K
s4036,Female,<=50K
s4037,Male,<=50K
s4038,Male,<=50K
s4039,Female,<=50K
s4040,Male,>50K
s4041,Male,<=50K
s4042,Male,<=50K
s4043,Male,>50K
s4044,Female,>50K
s4045,Female,<=50K
s4046,Male,<=50K
s4047,Female,>50K
s4048,Female,<=50K
s4049,Female,<=50K
s4050,Male,<=50K
s4051,Male,>50K
s4052,Female,<=50K
s4053,Female,<=50K
s4054,Male,>50K
s4055,Male,<=50K
s4056,Male,<=50K
s4057,Male,<=50K
s4058,Male,<=50K
s4059,Male,<=50K
s4060,Female,<=50K
s4061,Male,<=50K
s4062,Male,<=50K
s4063,Female,>50K
s4064,Male,>50K
s4065,Female,<=50K
s4066,Female,<=50K
s4067,Female,<=50K
s4068,Female,<=50K
s4069,Male,<=50K
s4070,Female,<=50K
s4071,Male,>50K
s4072,Male,<=50K
s4073,Male,<=50K
s4074,Female,<=50K
s4075,Male,<=50K
s4076,Male,<=50K
s4077,Female,<=50K
s4078,Male,<=50K
s4079,Female,<=50K
s4080,Female,<=50K
s4081,Female,<=50K
s4082,Male,>50K
s4083,Female,<=50K
s4084,Female,<=50K
s4085,Female,<=50K
s4086,Female,<=50K
s4087,Male,>50K
s4088,Male,>50K
s4089,Female,<=50K
s4090,Male,<=50K
s4091,Male,>50K
s4092,Female,<=50K
s4093,Male,<=50K
s4094,Female,>50K
s4095,Female,>50K
s4096,Female,<=50K
s4097,Female,<=50K
s4098,Male,<=50K
s4099,Female,<=50K
s4100,Male,>50K
s4101,Male,<=50K
s4102,Male,<=50K
s4103,Male,>50K
s4104,Female,>50K
s4105,Male,>50K
s4106,Female,<=50K
s4107,Male,<=50K
s4108,Female,<=50K
s4109,Female,<=50K
s4110,Male,<=50K
s4111,Female,<=50K
s4112,Female,<=50K
s4113,Male,>50K
s4114,Male,>50K
s4115,Female,<=50K
s4116,Male,<=50K
s4117,Male,<=50K
s4118,Male,<=50K
s4119,Male,<=50K
s4120,Male,>50K
s4121,Male,<=50K
s4122,Male,<=50K
s4123,Female,<=50K
s4124,Male,<=50K
s4125,Female,<=50K
s4126,Female,<=50K
s4127,Male,<=50K
s4128,Female,>50K
s4129,Male,<=50K
s4130,Female,>50K
s4131,Male,<=50K
s4132,Female,>50K
s4133,Male,<=50K
s4134,Male,<=50K
s4135,Male,<=50K
s4136,Female,>50K
s4137,Male,<=50K
s4138,Male,<=50K
s4139,Male,<=50K
s4140,Male,<=50K
s4141,Male,<=50K
s4142,Male,<=50K
s4143,Female,<=50K
s4144,Female,>50K
s4145,Female,<=50K
s4146,Female,<=50K
s4147,Female,>50K
s4148,Female,<=50K
s4149,Female,>50K
s4150,Male,<=50K
s4151,Male,<=50K
s4152,Female,<=50K
s4153,Female,<=50K
s4154,Female,<=50K
s4155,Male,<=50K
s4156,Female,<=50K
s4157,Male,<=50K
s4158,Male,>50K
s4159,Female,>50K
s4160,Male,<=50K
s4161,Male,>50K
s4162,Male,>50K
s4163,Male,<=50K
s4164,Male,>50K
s4165,Female,<=50K
s4166,Female,<=50K
s4167,Female,<=50K
s4168,Female,<=50K
s4169,Female,<=50K
s4170,Female,<=50K
s4171,Male,>50K
s4172,Female,<=50K
s4173,Male,<=50K
s4174,Male,>50K
s4175,Male,>50K
s4176,Female,>50K
s4177,Female,<=50K
s4178,Male,<=50K
s4179,Female,<=50K
s4180,Female,<=50K
s4181,Female,<=50K
s4182,Male,<=50K
s4183,Female,<=50K
s4184,Male,<=50K
s4185,Male,>50K
s4186,Female,>50K
s4187,Male,<=50K
s4188,Male,<=50K
s4189,Female,<=50K
s4190,Male,<=50K
s4191,Male,<=50K
s4192,Female,<=50K
s4193,Female,<=50K
s4194,Male,<=50K
s4195,Female,>50K
s4196,Male,>50K
s4197,Male,>50K
s4198,Male,<=50K
s4199,Female,<=50K
s4200,Female,<=50K
s4201,Male,>50K
s4202,Female,<=50K
s4203,Male,>50K
s4204,Female,<=50K
s4205,Male,<=50K
s4206,Male,<=50K
s4207,Female,<=50K
s4208,Male,<=50K
s4209,Male,>50K
s4210,Male,<=50K
s4211,Male,<=50K
s4212,Male,<=50K
s4213,Male,>50K
s4214,Female,<=50K
s4215,Male,<=50K
s4216,Female,<=50K
s4217,Male,<=50K
s4218,Female,<=50K
s4219,Female,<=50K
s4220,Female,>50K
s4221,Male,<=50K
s4222,Male,<=50K
s4223,Female,<=50K
s4224,Female,<=50K
s4225,Female,<=50K
s4226,Male,>50K
s4227,Female,<=50K
s4228,Female,<=50K
s4229,Female,<=50K
s4230,Male,<=50K
s4231,Male,<=50K
s4232,Male,<=50K
s4233,Male,<=50K
s4234,Male,>50K
s4235,Male,<=50K
s4236,Female,<=50K
s4237,Female,>50K
s4238,Female,<=50K
s4239,Male,<=50K
s4240,Female,<=50K
s4241,Female,<=50K
s4242,Female,<=50K
s4243,Male,>50K
s4244,Male,<=50K
s4245,Male,<=50K
s4246,Male,<=50K
s4247,Female,>50K
s4248,Male,<=50K
s4249,Male,<=50K
s4250,Male,<=50K
s4251,Female,<=50K
s4252,Female,>50K
s4253,Female,>50K
s4254,Female,<=50K
s4255,Female,<=50K
s4256,Male,<=50K
s4257,Female,<=50K
s4258,Male,>50K
s4259,Female,>50K
s4260,Male,<=50K
s4261,Male,>50K
s4262,Female,<=50K
s4263,Male,<=50K
s4264,Female,<=50K
s4265,Male,<=50K
s4266,Female,>50K
s4267,Female,>50K
s4268,Female,<=50K
s4269,Female,<=50K
s4270,Male,>50K
s4271,Female,<=50K
s4272,Female,<=50K
s4273,Male,>50K
s4274,Female,<=50K
s4275,Female,>50K
s4276,Female,<=50K
s4277,Female,<=50K
s4278,Female,<=50K
s4279,Male,<=50K
s4280,Male,<=50K
s4281,Male,<=50K
s4282,Female,<=50K
s4283,Female,<=50K
s4284,Female,<=50K
s4285,Male,<=50K
s4286,Female,<=50K
s4287,Male,<=50K
s4288,Female,>50K
s4289,Male,>50K
s4290,Male,<=50K
s4291,Male,<=50K
s4292,Male,<=50K
s4293,Male,<=50K
s4294,Female,<=50K
s4295,Male,<=50K
s4296,Male,<=50K
s4297,Female,<=50K
s4298,Female,<=50K
s4299,Male,>50K
s4300,Male,<=50K
s4301,Female,>50K
s4302,Female,<=50K
s4303,Male,<=50K
s4304,Female,<=50K
s4305,Male,<=50K
s4306,Male,<=50K
s4307,Female,<=50K
s4308,Male,<=50K
s4309,Male,<=50K
s4310,Female,>50K
s4311,Male,<=50K
s4312,Male,<=50K
s4313,Female,<=50K
s4314,Female,>50K
s4315,Male,<=50K
s4316,Female,<=50K
s4317,Female,<=50K
s4318,Female,>50K
s4319,Female,<=50K
s4320,Male,<=50K
s4321,Female,<=50K
s4322,Male,<=50K
s4323,Male,<=50K
s4324,Male,<=50K
s4325,Male,<=50K
s4326,Male,>50K
s4327,Female,>50K
s4328,Male,<=50K
s4329,Male,<=50K
s4330,Female,>50K
s4331,Male,<=50K
s4332,Male,>50K
s4333,Male,<=50K
s4334,Male,<=50K
s4335,Female,<=50K
s4336,Male,<=50K
s4337,Male,<=50K
s4338,Male,>50K
s4339,Male,>50K
s4340,Male,<=50K
s4341,Female,<=50K
s4342,Female,<=50K
s4343,Male,<=50K
s4344,Male,>50K
s4345,Male,<=50K
s4346,Male,<=50K
s4347,Male,>50K
s4348,Male,<=50K
s4349,Male,<=50K
s4350,Female,<=50K
s4351,Male,<=50K
s4352,Female,<=50K
s4353,Female,<=50K
s4354,Female,<=50K
s4355,Male,<=50K
s4356,Female,<=50K
s4357,Male,<=50K
s4358,Female,<=50K
s4359,Male,<=50K
s4360,Female,<=50K
s4361,Female,<=50K
s4362,Female,>50K
s4363,Male,<=50K
s4364,Male,<=50K
s4365,Male,<=50K
s4366,Female,<=50K
s4367,Male,>50K
s4368,Female,>50K
s4369,Male,>50K
s4370,Male,<=50K
s4371,Male,>50K
s4372,Female,<=50K
s4373,Female,>50K
s4374,Female,>50K
s4375,Female,>50K
s4376,Male,<=50K
s4377,Male,<=50K
s4378,Female,>50K
s4379,Female,<=50K
s4380,Female,>50K
s4381,Male,<=50K
s4382,Female,<=50K
s4383,Male,<=50K
s4384,Male,<=50K
s4385,Female,<=50K
s4386,Male,<=50K
s4387,Male,<=50K
s4388,Female,<=50K
s4389,Female,<=50K
s4390,Male,<=50K
s4391,Female,<=50K
s4392,Female,<=50K
s4393,Male,<=50K
s4394,Female,<=50K
s4395,Male,<=50K
s4396,Female,>50K
s4397,Female,<=50K
s4398,Male,<=50K
s4399,Male,<=50K
s4400,Female,<=50K
s4401,Male,<=50K
s4402,Female,<=50K
s4403,Male,<=50K
s4404,Male,<=50K
s4405,Male,<=50K
s4406,Male,<=50K
s4407,Female,<=50K
s4408,Male,<=50K
s4409,Female,>50K
s4410,Male,>50K
s4411,Female,<=50K
s4412,Female,>50K
s4413,Female,<=50K
s4414,Female,<=50K
s4415,Female,<=50K
s4416,Male,>50K
s4417,Male,<=50K
s4418,Male,>50K
s4419,Male,<=50K
s4420,Male,<=50K
s4421,Male,>50K
s4422,Male,<=50K
s4423,Female,<=50K
s4424,Male,<=50K
s4425,Male,<=50K
s4426,Male,<=50K
s4427,Female,<=50K
s4428,Female,<=50K
s4429,Male,<=50K
s4430,Male,<=50K
s4431,Male,<=50K
s4432,Female,>50K
s4433,Male,<=50K
s4434,Female,>50K
s4435,Female,<=50K
s4436,Male,<=50K
s4437,Male,<=50K
s4438,Male,<=50K
s4439,Female,<=50K
s4440,Male,<=50K
s4441,Male,>50K
s4442,Male,<=50K
s4443,Male,>50K
s4444,Male,<=50K
s4445,Male,<=50K
s4446,Female,<=50K
s4447,Female,<=50K
s4448,Male,<=50K
s4449,Male,<=50K
s4450,Male,>50K
s4451,Female,>50K
s4452,Male,<=50K
s4453,Male,>50K
s4454,Male,<=50K
s4455,Female,>50K
s4456,Male,<=50K
s4457,Male,<=50K
s4458,Male,<=50K
s4459,Male,<=50K
s4460,Male,<=50K
s4461,Female,>50K
s4462,Male,<=50K
s4463,Female,<=50K
s4464,Male,<=50K
s4465,Female,<=50K
s4466,Male,<=50K
s4467,Male,>50K
s4468,Male,>50K
s4469,Male,<=50K
s4470,Female,<=50K
s4471,Male,<=50K
s4472,Female,>50K
s4473,Female,<=50K
s4474,Male,<=50K
s4475,Female,<=50K
s4476,Male,<=50K
s4477,Female,<=50K
s4478,Female,>50K
s4479,Male,<=50K
s4480,Male,<=50K
s4481,Male,>50K
s4482,Female,<=50K
s4483,Male,>50K
s4484,Female,<=50K
s4485,Male,>50K
s4486,Female,>50K
s4487,Male,<=50K
s4488,Female,>50K
s4489,Female,<=50K
s4490,Female,<=50K
s4491,Male,<=50K
s4492,Male,>50K
s4493,Female,<=50K
s4494,Male,<=50K
s4495,Female,<=50K
s4496,Male,>50K
s4497,Male,<=50K
s4498,Male,>50K
s4499,Male,<=50K
s4500,Female,>50K
s4501,Female,<=50K
s4502,Male,<=50K
s4503,Male,<=50K
s4504,Female,<=50K
s4505,Female,<=50K
s4506,Male,<=50K
s4507,Male,<=50K
s4508,Female,<=50K
s4509,Female,<=50K
s4510,Male,>50K
s4511,Female,<=50K
s4512,Male,<=50K
s4513,Male,<=50K
s4514,Male,<=50K
s4515,Male,<=50K
s4516,Male,<=50K
s4517,Male,>50K
s4518,Female,<=50K
s4519,Female,<=50K
s4520,Female,<=50K
s4521,Male,<=50K
s4522,Male,<=50K
s4523,Male,<=50K
s4524,Male,<=50K
s4525,Female,<=50K
s4526,Female,>50K
s4527,Male,<=50K
s4528,Male,<=50K
s4529,Male,<=50K
s4530,Female,<=50K
s4531,Female,>50K
s4532,Male,<=50K
s4533,Male,<=50K
s4534,Female,<=50K
s4535,Male,<=50K
s4536,Female,<=50K
s4537,Female,>50K
s4538,Male,<=50K
s4539,Female,<=50K
s4540,Male,>50K
s4541,Male,<=50K
s4542,Male,<=50K
s4543,Female,>50K
s4544,Female,<=50K
s4545,Female,<=50K
s4546,Male,<=50K
s4547,Female,<=50K
s4548,Female,<=50K
s4549,Male,<=50K
s4550,Female,<=50K
s4551,Female,<=50K
s4552,Female,>50K
s4553,Male,<=50K
s4554,Male,<=50K
s4555,Female,<=50K
s4556,Male,<=50K
s4557,Female,<=50K
s4558,Female,>50K
s4559,Male,>50K
s4560,Female,<=50K
s4561,Male,<=50K
s4562,Female,<=50K
s4563,Male,<=50K
s4564,Male,<=50K
s4565,Female,<=50K
s4566,Female,>50K
s4567,Female,>50K
s4568,Male,<=50K
s4569,Male,>50K
s4570,Male,<=50K
s4571,Male,<=50K
s4572,Female,>50K
s4573,Female,<=50K
s4574,Male,<=50K
s4575,Male,>50K
s4576,Male,<=50K
s4577,Male,<=50K
s4578,Female,<=50K
s4579,Male,<=50K
s4580,Female,<=50K
s4581,Female,>50K
s4582,Male,<=50K
s4583,Female,<=50K
s4584,Male,>50K
s4585,Female,>50K
s4586,Female,<=50K
s4587,Female,<=50K
s4588,Male,<=50K
s4589,Female,<=50K
s4590,Female,<=50K
s4591,Female,>50K
s4592,Female,>50K
s4593,Female,<=50K
s4594,Male,<=50K
s4595,Male,>50K
s4596,Male,>50K
s4597,Female,<=50K
s4598,Male,>50K
s4599,Female,>50K
s4600,Male,<=50K
s4601,Male,>50K
s4602,Female,>50K
s4603,Female,<=50K
s4604,Female,<=50K
s4605,Male,<=50K
s4606,Male,>50K
s4607,Male,<=50K
s4608,Male,<=50K
s4609,Female,<=50K
s4610,Female,>50K
s4611,Male,<=50K
s4612,Male,<=50K
s4613,Male,<=50K
s4614,Female,<=50K
s4615,Female,>50K
s4616,Male,>50K
s4617,Female,<=50K
s4618,Female,<=50K
s4619,Male,>50K
s4620,Male,<=50K
s4621,Female,<=50K
s4622,Male,<=50K
s4623,Female,<=50K
s4624,Male,<=50K
s4625,Female,<=50K
s4626,Male,<=50K
s4627,Male,<=50K
s4628,Female,>50K
s4629,Male,<=50K
s4630,Male,<=50K
s4631,Male,<=50K
s4632,Female,>50K
s4633,Male,<=50K
s4634,Female,>50K
s4635,Female,>50K
s4636,Male,<=50K
s4637,Male,>50K
s4638,Male,<=50K
s4639,Female,<=50K
s4640,Female,<=50K
s4641,Male,<=50K
s4642,Female,<=50K
s4643,Female,<=50K
s4644,Male,>50K
s4645,Male,>50K
s4646,Female,<=50K
s4647,Female,>50K
s4648,Male,<=50K
s4649,Female,<=50K
s4650,Male,>50K
s4651,Female,<=50K
s4652,Male,>50K
s4653,Female,>50K
s4654,Female,>50K
s4655,Male,<=50K
s4656,Female,<=50K
s4657,Male,<=50K
s4658,Male,<=50K
s4659,Male,>50K
s4660,Female,<=50K
s4661,Female,<=50K
s4662,Male,<=50K
s4663,Female,>50K
s4664,Female,<=50K
s4665,Male,<=50K
s4666,Male,>50K
s4667,Male,<=50K
s4668,Male,<=50K
s4669,Male,<=50K
s4670,Female,<=50K
s4671,Female,<=50K
s4672,Male,<=50K
s4673,Male,>50K
s4674,Male,<=50K
s4675,Male,<=50K
s4676,Female,<=50K
s4677,Female,<=50K
s4678,Male,<=50K
s4679,Female,<=50K
s4680,Male,<=50K
s4681,Female,<=50K
s4682,Female,>50K
s4683,Female,>50K
s4684,Female,<=50K
s4685,Female,<=50K
s4686,Female,<=50K
s4687,Female,>50K
s4688,Female,>50K
s4689,Male,<=50K
s4690,Male,>50K
s4691,Female,<=50K
s4692,Female,>50K
s4693,Male,<=50K
s4694,Male,<=50K
s4695,Female,<=50K
s4696,Female,<=50K
s4697,Female,>50K
s4698,Female,<=50K
s4699,Male,<=50K
s4700,Female,<=50K
s4701,Female,<=50K
s4702,Female,<=50K
s4703,Female,<=50K
s4704,Female,<=50K
s4705,Female,<=50K
s4706,Female,<=50K
s4707,Male,>50K
s4708,Male,>50K
s4709,Female,<=50K
s4710,Male,<=50K
s4711,Male,>50K
s4712,Male,<=50K
s4713,Male,>50K
s4714,Female,<=50K
s4715,Female,<=50K
s4716,Male,<=50K
s4717,Female,<=50K
s4718,Male,<=50K
s4719,Female,<=50K
s4720,Female,<=50K
s4721,Female,<=50K
s4722,Female,<=50K
s4723,Female,<=50K
s4724,Male,<=50K
s4725,Female,<=50K
s4726,Female,<=50K
s4727,Male,>50K
s4728,Male,<=50K
s4729,Male,<=50K
s4730,Male,<=50K
s4731,Male,<=50K
s4732,Male,<=50K
s4733,Male,<=50K
s4734,Female,<=50K
s4735,Male,<=50K
s4736,Female,<=50K
s4737,Female,<=50K
s4738,Female,<=50K
s4739,Female,>50K
s4740,Male,<=50K
s4741,Male,>50K
s4742,Male,<=50K
s4743,Male,>50K
s4744,Male,<=50K
s4745,Male,<=50K
s4746,Female,>50K
s4747,Female,>50K
s4748,Female,<=50K
s4749,Male,<=50K
s4750,Male,<=50K
s4751,Female,>50K
s4752,Male,<=50K
s4753,Female,>50K
s4754,Female,<=50K
s4755,Female,>50K
s4756,Male,<=50K
s4757,Female,<=50K
s4758,Female,<=50K
s4759,Female,<=50K
s4760,Male,<=50K
s4761,Female,>50K
s4762,Female,>50K
