id,age,workclass,education,marital_status,occupation,relationship,race,hours_per_week
s8980,37,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,40
s8981,35,Private,Assoc-acdm,Married-civ-spouse,Farming-fishing,Husband,White,55
s8982,37,Private,Some-college,Separated,Adm-clerical,Unmarried,White,40
s8983,18,Private,11th,Never-married,Other-service,Own-child,White,38
s8984,42,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,20
s8985,30,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,45
s8986,47,Self-emp-not-inc,Bachelors,Separated,Exec-managerial,Unmarried,White,38
s8987,34,Private,Bachelors,Separated,Tech-support,Not-in-family,White,55
s8988,27,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,40
s8989,23,Private,Some-college,Never-married,Exec-managerial,Own-child,White,45
s8990,59,?,Bachelors,Divorced,?,Not-in-family,White,60
s8991,28,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,40
s8992,30,Private,HS-grad,Never-married,Transport-moving,Own-child,White,40
s8993,52,State-gov,Masters,Married-civ-spouse,Exec-managerial,Wife,White,45
s8994,33,State-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,60
s8995,26,Private,Bachelors,Never-married,Other-service,Not-in-family,White,25
s8996,30,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,28
s8997,43,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,34
s8998,52,Private,9th,Divorced,Machine-op-inspct,Unmarried,White,40
s8999,28,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,30
s9000,36,State-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,Black,45
s9001,20,Private,11th,Never-married,Priv-house-serv,Not-in-family,White,60
s9002,34,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,66
s9003,24,Private,9th,Never-married,Other-service,Own-child,White,32
s9004,54,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,15
s9005,19,Private,Some-college,Never-married,Sales,Own-child,White,20
s9006,31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
s9007,42,State-gov,Assoc-voc,Married-spouse-absent,Prof-specialty,Not-in-family,Black,38
s9008,46,?,HS-grad,Never-married,?,Not-in-family,White,40
s9009,38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,40
s9010,42,State-gov,11th,Married-civ-spouse,Other-service,Husband,White,30
s9011,42,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,40
s9012,31,Private,Bachelors,Never-married,Sales,Not-in-family,White,50
s9013,37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,2
s9014,40,Private,HS-grad,Divorced,Other-service,Not-in-family,White,39
s9015,27,Local-gov,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,42
s9016,39,Private,Assoc-voc,Widowed,Adm-clerical,Unmarried,White,40
s9017,25,Private,12th,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,40
s9018,21,Private,HS-grad,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,40
s9019,61,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,41
s9020,36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,65
s9021,26,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,40
s9022,27,Self-emp-not-inc,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,15
s9023,23,State-gov,Some-college,Never-married,Protective-serv,Own-child,White,20
s9024,58,Self-emp-inc,Assoc-voc,Widowed,Exec-managerial,Unmarried,White,50
s9025,19,Private,Some-college,Never-married,Other-service,Own-child,White,3
s9026,65,?,Masters,Married-civ-spouse,?,Husband,White,60
s9027,54,Private,Bachelors,Divorced,Sales,Not-in-family,White,44
s9028,45,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,40
s9029,51,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,40
s9030,51,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,40
s9031,33,Private,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,50
s9032,37,Private,Some-college,Separated,Machine-op-inspct,Unmarried,Black,40
s9033,39,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,40
s9034,56,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,40
s9035,26,Private,10th,Married-civ-spouse,Other-service,Own-child,White,32
s9036,47,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,40
s9037,23,Private,HS-grad,Never-married,Sales,Not-in-family,White,40
s9038,65,Private,Some-college,Widowed,Sales,Not-in-family,White,36
s9039,23,Private,9th,Never-married,Priv-house-serv,Not-in-family,White,45
s9040,24,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,26
s9041,32,Private,HS-grad,Divorced,Other-service,Not-in-family,White,40
s9042,32,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,40
s9043,46,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,50
s9044,25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,45
s9045,29,Private,Some-college,Never-married,Other-service,Own-child,White,48
s9046,51,Private,Bachelors,Separated,Prof-specialty,Not-in-family,White,40
s9047,26,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,40
s9048,39,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,40
s9049,54,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,30
s9050,36,Private,Some-college,Divorced,Other-service,Not-in-family,White,40
s9051,47,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,40
s9052,32,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,45
s9053,45,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,40
s9054,61,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,60
s9055,20,Self-emp-not-inc,Some-college,Never-married,Sales,Own-child,White,28
s9056,38,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,40
s9057,37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,36
s9058,29,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,50
s9059,32,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
s9060,34,Private,Some-college,Separated,Adm-clerical,Not-in-family,Black,35
s9061,40,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,40
s9062,30,Private,Some-college,Never-married,Other-service,Not-in-family,White,25
s9063,21,Private,HS-grad,Never-married,Sales,Own-child,White,50
s9064,55,Private,HS-grad,Widowed,Tech-support,Not-in-family,White,43
s9065,30,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,60
s9066,22,Private,HS-grad,Never-married,Other-service,Own-child,White,20
s9067,65,?,10th,Married-spouse-absent,?,Unmarried,Black,30
s9068,30,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,50
s9069,25,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,31
s9070,36,Private,Some-college,Never-married,Other-service,Not-in-family,White,40
s9071,64,Private,HS-grad,Divorced,Sales,Not-in-family,White,30
s9072,34,Private,Some-college,Divorced,Craft-repair,Unmarried,White,40
s9073,60,?,Some-college,Married-civ-spouse,?,Husband,White,20
s9074,41,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,45
s9075,32,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,40
s9076,69,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,28
s9077,51,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
s9078,30,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,50
s9079,51,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Black,40
s9080,37,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,Black,45
s9081,32,?,Bachelors,Never-married,?,Not-in-family,White,40
s9082,36,Private,Some-college,Divorced,Sales,Unmarried,White,60
s9083,45,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,40
s9084,35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,40
s9085,26,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,40
s9086,20,Private,Some-college,Never-married,Sales,Not-in-family,White,20
s9087,59,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,35
s9088,32,Local-gov,Some-college,Married-civ-spouse,Other-service,Wife,White,44
s9089,19,Private,HS-grad,Never-married,Other-service,Own-child,White,25
s9090,35,Private,12th,Married-civ-spouse,Farming-fishing,Husband,White,40
s9091,34,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,40
s9092,20,?,Some-college,Never-married,?,Own-child,White,40
s9093,37,Private,Some-college,Married-civ-spouse,Sales,Wife,White,25
s9094,24,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40
s9095,30,Self-emp-not-inc,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,45
s9096,53,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
s9097,40,Private,HS-grad,Divorced,Other-service,Unmarried,White,60
s9098,34,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,50
s9099,48,Local-gov,HS-grad,Separated,Adm-clerical,Not-in-family,White,50
s9100,22,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,40
s9101,42,Private,HS-grad,Never-married,Other-service,Unmarried,Black,29
s9102,26,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,45
s9103,31,?,Some-college,Divorced,?,Not-in-family,White,40
s9104,58,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40
s9105,47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
s9106,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s9107,35,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,40
s9108,29,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,40
s9109,23,Private,Some-college,Divorced,Adm-clerical,Other-relative,White,40
s9110,32,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,52
s9111,34,?,HS-grad,Married-civ-spouse,?,Wife,White,40
s9112,27,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,40
s9113,19,Private,Some-college,Never-married,Other-service,Own-child,White,10
s9114,40,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40
s9115,46,Local-gov,HS-grad,Never-married,?,Not-in-family,White,20
s9116,57,Private,11th,Widowed,Transport-moving,Not-in-family,White,40
s9117,31,Private,Some-college,Married-civ-spouse,Sales,Wife,White,40
s9118,27,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,40
s9119,32,Private,Masters,Married-civ-spouse,Adm-clerical,Wife,White,40
s9120,31,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,40
s9121,31,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,60
s9122,19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,40
s9123,50,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,40
s9124,17,Private,10th,Never-married,Sales,Own-child,Black,20
s9125,57,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,45
s9126,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,80
s9127,69,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Husband,White,40
s9128,45,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,40
s9129,25,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,40
s9130,31,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,White,40
s9131,48,?,Masters,Widowed,?,Unmarried,White,40
s9132,32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50
s9133,23,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40
s9134,59,State-gov,Bachelors,Widowed,Other-service,Unmarried,White,55
s9135,90,Private,Bachelors,Never-married,Sales,Own-child,White,40
s9136,22,Local-gov,Some-college,Never-married,Protective-serv,Own-child,Black,40
s9137,32,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,65
s9138,26,Private,Some-college,Never-married,Other-service,Not-in-family,White,20
s9139,50,?,Some-college,Married-civ-spouse,?,Wife,Black,8
s9140,20,Private,5th-6th,Never-married,Sales,Unmarried,White,35
s9141,36,Private,Some-college,Married-civ-spouse,Sales,Wife,White,40
s9142,41,Private,10th,Separated,Machine-op-inspct,Other-relative,White,40
s9143,45,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Black,40
s9144,44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50
s9145,48,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,35
s9146,44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50
s9147,36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s9148,19,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,30
s9149,44,Private,HS-grad,Married-spouse-absent,Prof-specialty,Not-in-family,White,45
s9150,27,Federal-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,40
s9151,53,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,45
s9152,47,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,47
s9153,21,Self-emp-not-inc,12th,Never-married,Farming-fishing,Own-child,White,27
s9154,42,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40
s9155,74,?,7th-8th,Married-civ-spouse,?,Husband,White,24
s9156,43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,44
s9157,32,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,40
s9158,26,Private,Bachelors,Never-married,Other-service,Not-in-family,White,35
s9159,30,Self-emp-not-inc,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,40
s9160,34,Private,11th,Married-civ-spouse,Sales,Husband,White,40
s9161,46,Private,Some-college,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,40
s9162,19,?,HS-grad,Never-married,?,Own-child,Other,20
s9163,36,Private,10th,Divorced,Machine-op-inspct,Unmarried,White,40
s9164,41,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,45
s9165,25,Private,HS-grad,Never-married,Other-service,Own-child,White,12
s9166,43,Private,7th-8th,Divorced,Machine-op-inspct,Unmarried,White,40
s9167,38,?,HS-grad,Never-married,?,Not-in-family,Amer-Indian-Eskimo,40
s9168,58,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,35
s9169,32,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,40
s9170,33,Private,HS-grad,Separated,Sales,Unmarried,White,40
s9171,24,?,Some-college,Never-married,?,Own-child,White,15
s9172,19,Private,Some-college,Never-married,Exec-managerial,Own-child,White,15
s9173,19,Private,HS-grad,Never-married,Other-service,Own-child,White,30
s9174,28,?,Bachelors,Never-married,?,Not-in-family,White,40
s9175,32,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,50
s9176,56,Private,HS-grad,Widowed,Transport-moving,Unmarried,White,40
s9177,33,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40
s9178,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,70
s9179,33,Private,HS-grad,Never-married,Other-service,Own-child,White,20
s9180,23,Private,9th,Separated,Other-service,Unmarried,White,40
s9181,50,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,45
s9182,42,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,60
s9183,22,Private,11th,Never-married,Other-service,Own-child,White,35
s9184,36,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40
s9185,36,Private,Some-college,Divorced,Sales,Not-in-family,White,50
s9186,52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s9187,51,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,30
s9188,30,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,45
s9189,27,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,42
s9190,33,Private,Some-college,Married-civ-spouse,Sales,Husband,White,40
s9191,55,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Black,18
s9192,35,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,60
s9193,30,Private,Bachelors,Never-married,Other-service,Own-child,White,40
s9194,42,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,45
s9195,20,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40
s9196,40,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,40
s9197,20,Private,Bachelors,Never-married,Other-service,Own-child,White,10
s9198,68,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,Black,40
s9199,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,55
s9200,60,Private,1st-4th,Widowed,Sales,Not-in-family,White,44
s9201,31,Private,Masters,Separated,Exec-managerial,Not-in-family,White,40
s9202,39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
s9203,41,Private,Bachelors,Divorced,Tech-support,Not-in-family,Black,40
s9204,48,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40
s9205,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
s9206,65,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40
s9207,33,Private,1st-4th,Never-married,Other-service,Other-relative,White,15
s9208,35,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40
s9209,43,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,45
s9210,42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,45
s9211,39,Private,10th,Divorced,Other-service,Unmarried,White,40
s9212,32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s9213,31,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,40
s9214,64,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,40
s9215,58,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,40
s9216,52,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,50
s9217,30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,36
s9218,47,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,42
s9219,37,Private,Some-college,Divorced,Sales,Not-in-family,White,45
s9220,35,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,35
s9221,39,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,40
s9222,39,Private,HS-grad,Separated,Other-service,Other-relative,White,40
s9223,49,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,50
s9224,27,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,40
s9225,29,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,40
s9226,25,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,40
s9227,69,Private,9th,Divorced,Machine-op-inspct,Not-in-family,White,18
s9228,38,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,20
s9229,26,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,40
s9230,24,Private,Some-college,Never-married,Tech-support,Own-child,Black,20
s9231,19,Private,11th,Never-married,Other-service,Other-relative,White,40
s9232,38,Private,7th-8th,Never-married,Craft-repair,Other-relative,White,48
s9233,27,Private,Some-college,Never-married,Sales,Not-in-family,White,10
s9234,42,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,35
s9235,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,55
s9236,30,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Black,40
s9237,40,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40
s9238,29,Federal-gov,Bachelors,Never-married,Protective-serv,Own-child,White,40
s9239,34,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,45
s9240,52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Black,40
s9241,25,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,56
s9242,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
s9243,24,Local-gov,Some-college,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,10
s9244,30,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,56
s9245,51,Private,11th,Divorced,Other-service,Unmarried,White,38
s9246,65,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,18
s9247,56,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,60
s9248,51,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,40
s9249,40,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,40
s9250,52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s9251,20,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,20
s9252,35,Private,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,40
s9253,57,?,HS-grad,Married-civ-spouse,?,Husband,White,40
s9254,46,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40
s9255,49,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,42
s9256,35,Private,Some-college,Divorced,Sales,Not-in-family,White,38
s9257,23,Private,HS-grad,Never-married,Sales,Own-child,White,50
s9258,18,Self-emp-not-inc,10th,Never-married,Other-service,Own-child,White,10
s9259,23,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,40
s9260,29,?,Assoc-acdm,Married-civ-spouse,?,Wife,White,25
s9261,71,?,12th,Married-civ-spouse,?,Husband,White,14
s9262,29,Self-emp-inc,Prof-school,Married-civ-spouse,Sales,Husband,White,99
s9263,47,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,50
s9264,52,Private,Some-college,Never-married,Sales,Not-in-family,White,60
s9265,62,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,40
s9266,18,Private,12th,Never-married,Machine-op-inspct,Own-child,White,30
s9267,36,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,60
s9268,54,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Wife,White,60
s9269,34,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,45
s9270,35,State-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,30
s9271,52,Private,1st-4th,Married-civ-spouse,Other-service,Husband,White,44
s9272,39,Self-emp-not-inc,Some-college,Divorced,Adm-clerical,Own-child,White,40
s9273,51,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,40
s9274,44,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,50
s9275,44,Private,HS-grad,Separated,Transport-moving,Not-in-family,Black,50
s9276,57,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40
s9277,90,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
s9278,65,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,38
s9279,49,?,Assoc-acdm,Married-civ-spouse,?,Wife,White,60
s9280,34,Private,Some-college,Never-married,Other-service,Not-in-family,White,30
s9281,23,State-gov,Some-college,Never-married,Exec-managerial,Not-in-family,Black,20
s9282,48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s9283,31,Private,Masters,Never-married,Prof-specialty,Own-child,White,40
s9284,23,Private,11th,Never-married,Handlers-cleaners,Own-child,White,40
s9285,39,Local-gov,Assoc-voc,Divorced,Other-service,Unmarried,White,44
s9286,36,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Black,50
s9287,38,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,40
s9288,58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,60
s9289,44,Local-gov,Masters,Never-married,Prof-specialty,Unmarried,White,50
s9290,53,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,30
s9291,19,?,HS-grad,Never-married,?,Own-child,White,50
s9292,44,Private,HS-grad,Separated,Priv-house-serv,Not-in-family,White,70
s9293,38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,45
s9294,43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,40
s9295,66,Self-emp-not-inc,HS-grad,Divorced,Other-service,Not-in-family,White,58
s9296,51,Private,Some-college,Divorced,Sales,Unmarried,Black,45
s9297,18,?,Some-college,Never-married,?,Other-relative,White,24
s9298,60,?,Bachelors,Married-civ-spouse,?,Husband,White,10
s9299,49,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,40
s9300,20,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,50
s9301,68,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,12
s9302,38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,40
s9303,61,?,11th,Married-civ-spouse,?,Husband,White,40
s9304,42,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,40
s9305,36,Private,Bachelors,Never-married,Sales,Unmarried,Black,30
s9306,28,Federal-gov,Some-college,Never-married,Adm-clerical,Own-child,White,32
s9307,59,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,40
s9308,28,Private,Some-college,Widowed,Adm-clerical,Not-in-family,Black,40
s9309,44,Private,Some-college,Widowed,Exec-managerial,Unmarried,White,80
s9310,30,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,40
s9311,48,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,40
s9312,28,?,Some-college,Never-married,?,Own-child,Black,40
s9313,20,?,Some-college,Never-married,?,Own-child,White,20
s9314,29,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,40
s9315,48,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,36
s9316,38,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,45
s9317,33,Private,Bachelors,Separated,Prof-specialty,Unmarried,Black,40
s9318,46,Private,Some-college,Separated,Other-service,Unmarried,Black,20
s9319,45,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,40
s9320,30,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,26
s9321,22,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,40
s9322,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s9323,23,Private,12th,Never-married,Farming-fishing,Own-child,White,20
s9324,30,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40
s9325,44,Private,Some-college,Separated,Handlers-cleaners,Not-in-family,White,40
s9326,47,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,38
s9327,35,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,60
s9328,39,Federal-gov,HS-grad,Never-married,Transport-moving,Own-child,White,40
s9329,38,Private,Assoc-voc,Divorced,Other-service,Not-in-family,White,32
s9330,34,State-gov,HS-grad,Never-married,Tech-support,Not-in-family,White,40
s9331,30,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,40
s9332,40,Private,Bachelors,Divorced,Sales,Unmarried,White,40
s9333,50,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,48
