id,sex,income
3993,Male,<=50K
3994,Female,<=50K
3995,Female,<=50K
3996,Female,<=50K
3997,Male,<=50K
3998,Female,<=50K
3999,Male,<=50K
4000,Female,<=50K
4001,Male,>50K
4002,Male,<=50K
4003,Male,<=50K
4004,Male,<=50K
4005,Female,<=50K
4006,Male,>50K
4007,Male,<=50K
4008,Female,>50K
4009,Female,<=50K
4010,Male,<=50K
4011,Male,<=50K
4012,Male,<=50K
4013,Male,>50K
4014,Male,>50K
4015,Male,<=50K
4016,Male,<=50K
4017,Male,<=50K
4018,Male,>50K
4019,Female,<=50K
4020,Male,<=50K
4021,Female,<=50K
4022,Male,<=50K
4023,Male,>50K
4024,Male,>50K
4025,Male,>50K
4026,Male,>50K
4027,Female,<=50K
4028,Female,<=50K
4029,Male,>50K
4030,Male,>50K
4031,Male,<=50K
4032,Male,<=50K
4033,Male,>50K
4034,Female,<=50K
4035,Female,<=50K
4036,Female,<=50K
4037,Female,<=50K
4038,Male,<=50K
4039,Male,>50K
4040,Male,<=50K
4041,Female,<=50K
4042,Female,<=50K
4043,Male,>50K
4044,Male,<=50K
4045,Female,<=50K
4046,Male,<=50K
4047,Female,<=50K
4048,Male,<=50K
4049,Male,<=50K
4050,Male,<=50K
4051,Male,<=50K
4052,Female,>50K
4053,Female,<=50K
4054,Male,<=50K
4055,Female,>50K
4056,Male,<=50K
4057,Female,<=50K
4058,Male,<=50K
4059,Male,<=50K
4060,Female,<=50K
4061,Male,>50K
4062,Female,<=50K
4063,Male,<=50K
4064,Male,<=50K
4065,Male,<=50K
4066,Female,<=50K
4067,Female,>50K
4068,Male,>50K
4069,Male,<=50K
4070,Female,<=50K
4071,Male,<=50K
4072,Male,<=50K
4073,Male,<=50K
4074,Male,<=50K
4075,Female,<=50K
4076,Male,>50K
4077,Male,>50K
4078,Male,>50K
4079,Male,<=50K
4080,Male,<=50K
4081,Male,<=50K
4082,Male,<=50K
4083,Male,>50K
4084,Female,<=50K
4085,Male,<=50K
4086,Female,<=50K
4087,Female,<=50K
4088,Male,<=50K
4089,Male,<=50K
4090,Male,>50K
4091,Female,<=50K
4092,Male,>50K
4093,Female,<=50K
4094,Male,<=50K
4095,Male,>50K
4096,Female,<=50K
4097,Male,<=50K
4098,Male,<=50K
4099,Male,<=50K
4100,Female,<=50K
4101,Female,<=50K
4102,Male,<=50K
4103,Male,<=50K
4104,Male,<=50K
4105,Female,<=50K
4106,Female,<=50K
4107,Female,<=50K
4108,Male,<=50K
4109,Female,<=50K
4110,Male,<=50K
4111,Male,<=50K
4112,Female,<=50K
4113,Male,<=50K
4114,Male,<=50K
4115,Male,<=50K
4116,Male,<=50K
4117,Female,<=50K
4118,Male,<=50K
4119,Female,<=50K
4120,Male,<=50K
4121,Male,<=50K
4122,Female,<=50K
4123,Female,<=50K
4124,Male,<=50K
4125,Female,<=50K
4126,Female,<=50K
4127,Female,<=50K
4128,Female,<=50K
4129,Female,<=50K
4130,Male,>50K
4131,Male,>50K
4132,Female,<=50K
4133,Male,<=50K
4134,Female,<=50K
4135,Male,<=50K
4136,Female,<=50K
4137,Male,<=50K
4138,Female,<=50K
4139,Male,>50K
4140,Male,<=50K
4141,Male,>50K
4142,Female,<=50K
4143,Female,<=50K
4144,Male,<=50K
4145,Male,<=50K
4146,Male,<=50K
4147,Male,<=50K
4148,Male,<=50K
4149,Male,>50K
4150,Male,<=50K
4151,Male,>50K
4152,Male,>50K
4153,Male,<=50K
4154,Female,<=50K
4155,Male,<=50K
4156,Male,>50K
4157,Male,>50K
4158,Male,>50K
4159,Female,<=50K
4160,Female,<=50K
4161,Male,>50K
4162,Male,<=50K
4163,Female,<=50K
4164,Male,>50K
4165,Male,>50K
4166,Female,<=50K
4167,Male,<=50K
4168,Male,>50K
4169,Male,<=50K
4170,Female,<=50K
4171,Female,<=50K
4172,Female,<=50K
4173,Male,<=50K
4174,Female,<=50K
4175,Male,<=50K
4176,Male,<=50K
4177,Female,<=50K
4178,Male,<=50K
4179,Male,<=50K
4180,Male,>50K
4181,Male,<=50K
4182,Male,<=50K
4183,Male,<=50K
4184,Male,>50K
4185,Male,<=50K
4186,Female,<=50K
4187,Male,<=50K
4188,Male,<=50K
4189,Female,<=50K
4190,Female,<=50K
4191,Female,>50K
4192,Male,<=50K
4193,Male,<=50K
4194,Male,<=50K
4195,Male,>50K
4196,Female,<=50K
4197,Female,<=50K
4198,Male,>50K
4199,Male,>50K
4200,Female,<=50K
4201,Male,<=50K
4202,Male,<=50K
4203,Male,<=50K
4204,Male,>50K
4205,Male,<=50K
4206,Male,<=50K
4207,Male,<=50K
4208,Male,>50K
4209,Male,<=50K
4210,Female,<=50K
4211,Female,<=50K
4212,Male,<=50K
4213,Female,<=50K
4214,Male,<=50K
4215,Male,<=50K
4216,Male,<=50K
4217,Male,<=50K
4218,Male,<=50K
4219,Male,<=50K
4220,Female,<=50K
4221,Female,<=50K
4222,Male,<=50K
4223,Male,<=50K
4224,Male,<=50K
4225,Male,<=50K
4226,Female,<=50K
4227,Male,<=50K
4228,Male,<=50K
4229,Male,<=50K
4230,Male,<=50K
4231,Male,<=50K
4232,Male,>50K
4233,Male,<=50K
4234,Female,<=50K
4235,Male,<=50K
4236,Female,<=50K
4237,Male,<=50K
4238,Male,<=50K
4239,Male,<=50K
4240,Male,>50K
4241,Male,<=50K
4242,Male,<=50K
4243,Male,>50K
4244,Male,>50K
4245,Male,>50K
4246,Male,<=50K
4247,Female,<=50K
4248,Male,<=50K
4249,Male,<=50K
4250,Male,<=50K
4251,Male,<=50K
4252,Female,<=50K
4253,Male,<=50K
4254,Male,<=50K
4255,Male,<=50K
4256,Female,<=50K
4257,Female,<=50K
4258,Male,<=50K
4259,Female,<=50K
4260,Female,>50K
4261,Male,<=50K
4262,Male,<=50K
4263,Male,<=50K
4264,Male,<=50K
4265,Female,<=50K
4266,Female,<=50K
4267,Female,<=50K
4268,Male,<=50K
4269,Male,>50K
4270,Male,>50K
4271,Male,<=50K
4272,Male,>50K
4273,Male,<=50K
4274,Male,<=50K
4275,Female,<=50K
4276,Male,<=50K
4277,Female,<=50K
4278,Male,<=50K
4279,Male,<=50K
4280,Male,<=50K
4281,Male,<=50K
4282,Male,<=50K
4283,Male,<=50K
4284,Female,<=50K
4285,Male,<=50K
4286,Male,<=50K
4287,Male,<=50K
4288,Female,<=50K
4289,Female,<=50K
4290,Female,<=50K
4291,Male,>50K
4292,Male,>50K
4293,Male,<=50K
4294,Male,<=50K
4295,Male,<=50K
4296,Male,<=50K
4297,Male,<=50K
4298,Female,<=50K
4299,Male,<=50K
4300,Male,>50K
4301,Male,<=50K
4302,Male,<=50K
4303,Male,<=50K
4304,Female,<=50K
4305,Female,<=50K
4306,Male,>50K
4307,Female,>50K
4308,Female,>50K
4309,Female,<=50K
4310,Male,<=50K
4311,Female,<=50K
4312,Female,>50K
4313,Male,<=50K
4314,Male,<=50K
4315,Male,>50K
4316,Female,<=50K
4317,Male,>50K
4318,Male,<=50K
4319,Male,<=50K
4320,Female,<=50K
4321,Male,<=50K
4322,Female,<=50K
4323,Male,<=50K
4324,Male,<=50K
4325,Male,<=50K
4326,Male,<=50K
4327,Male,<=50K
4328,Male,>50K
4329,Male,<=50K
4330,Male,<=50K
4331,Male,>50K
4332,Male,>50K
4333,Male,<=50K
4334,Female,<=50K
4335,Female,<=50K
4336,Male,<=50K
4337,Male,>50K
4338,Female,>50K
4339,Male,<=50K
4340,Male,>50K
4341,Male,>50K
4342,Male,>50K
4343,Male,>50K
4344,Male,>50K
4345,Female,<=50K
4346,Male,<=50K
4347,Male,<=50K
4348,Female,<=50K
4349,Female,<=50K
4350,Female,<=50K
4351,Female,<=50K
4352,Female,<=50K
4353,Male,<=50K
4354,Male,<=50K
4355,Female,<=50K
4356,Male,>50K
4357,Male,<=50K
4358,Male,<=50K
4359,Female,<=50K
4360,Male,>50K
4361,Female,<=50K
4362,Female,<=50K
4363,Female,<=50K
4364,Male,>50K
4365,Male,<=50K
4366,Female,<=50K
4367,Male,<=50K
4368,Female,<=50K
4369,Male,<=50K
4370,Male,<=50K
4371,Female,<=50K
4372,Female,<=50K
4373,Male,<=50K
4374,Male,<=50K
4375,Male,<=50K
4376,Male,<=50K
4377,Female,<=50K
4378,Male,<=50K
4379,Male,>50K
4380,Male,<=50K
4381,Male,<=50K
4382,Male,<=50K
4383,Female,<=50K
4384,Male,>50K
4385,Male,>50K
4386,Male,<=50K
4387,Male,<=50K
4388,Female,<=50K
4389,Male,<=50K
4390,Male,<=50K
4391,Female,<=50K
4392,Male,<=50K
4393,Male,>50K
4394,Male,<=50K
4395,Female,<=50K
4396,Male,<=50K
4397,Female,<=50K
4398,Male,>50K
4399,Female,<=50K
4400,Female,<=50K
4401,Male,<=50K
4402,Female,<=50K
4403,Male,<=50K
4404,Male,<=50K
4405,Male,>50K
4406,Male,>50K
4407,Male,<=50K
4408,Male,<=50K
4409,Male,<=50K
4410,Male,<=50K
4411,Female,<=50K
4412,Male,<=50K
4413,Female,>50K
4414,Female,<=50K
4415,Male,>50K
4416,Male,<=50K
4417,Male,>50K
4418,Male,<=50K
4419,Male,<=50K
4420,Male,<=50K
4421,Male,>50K
4422,Male,>50K
4423,Female,<=50K
4424,Female,<=50K
4425,Male,<=50K
4426,Male,>50K
4427,Female,<=50K
4428,Male,<=50K
4429,Male,<=50K
4430,Male,<=50K
4431,Female,<=50K
4432,Female,<=50K
4433,Male,>50K
4434,Male,>50K
4435,Male,<=50K
4436,Male,<=50K
4437,Male,<=50K
4438,Female,<=50K
4439,Male,>50K
4440,Female,>50K
4441,Female,<=50K
4442,Male,<=50K
4443,Female,>50K
4444,Male,>50K
4445,Female,<=50K
4446,Male,<=50K
4447,Female,<=50K
4448,Male,<=50K
4449,Female,<=50K
4450,Male,>50K
4451,Male,<=50K
4452,Male,<=50K
4453,Male,<=50K
4454,Male,<=50K
4455,Female,>50K
4456,Male,<=50K
4457,Male,<=50K
4458,Male,<=50K
4459,Female,<=50K
4460,Male,<=50K
4461,Male,<=50K
4462,Male,<=50K
4463,Male,<=50K
4464,Female,<=50K
4465,Female,<=50K
4466,Male,>50K
4467,Male,>50K
4468,Female,>50K
4469,Male,>50K
4470,Female,<=50K
4471,Male,<=50K
4472,Female,<=50K
4473,Male,>50K
4474,Female,<=50K
4475,Male,<=50K
4476,Male,<=50K
4477,Female,<=50K
4478,Female,<=50K
4479,Female,<=50K
4480,Male,<=50K
4481,Male,<=50K
4482,Male,<=50K
4483,Female,<=50K
4484,Male,<=50K
4485,Male,>50K
4486,Male,<=50K
4487,Male,<=50K
4488,Male,<=50K
4489,Female,>50K
4490,Male,>50K
4491,Male,<=50K
4492,Male,<=50K
4493,Female,<=50K
4494,Male,<=50K
4495,Male,<=50K
4496,Female,<=50K
4497,Female,<=50K
4498,Male,>50K
4499,Female,<=50K
4500,Female,<=50K
4501,Female,<=50K
4502,Male,<=50K
4503,Male,<=50K
4504,Male,<=50K
4505,Male,>50K
4506,Female,<=50K
4507,Male,<=50K
4508,Male,<=50K
4509,Male,<=50K
4510,Male,<=50K
4511,Male,>50K
4512,Male,<=50K
4513,Male,<=50K
4514,Male,>50K
4515,Female,<=50K
4516,Female,<=50K
4517,Female,<=50K
4518,Male,<=50K
4519,Male,<=50K
4520,Male,<=50K
4521,Male,<=50K
4522,Male,<=50K
4523,Male,>50K
4524,Male,<=50K
4525,Female,<=50K
4526,Male,>50K
4527,Female,<=50K
4528,Male,<=50K
4529,Female,>50K
4530,Male,>50K
4531,Female,<=50K
4532,Male,<=50K
4533,Female,<=50K
4534,Male,>50K
4535,Male,>50K
4536,Male,>50K
4537,Female,<=50K
4538,Male,>50K
4539,Female,>50K
4540,Male,<=50K
4541,Female,<=50K
4542,Female,<=50K
4543,Male,<=50K
4544,Male,<=50K
4545,Male,<=50K
4546,Female,<=50K
4547,Male,>50K
4548,Male,<=50K
4549,Male,<=50K
4550,Male,<=50K
4551,Male,>50K
4552,Female,<=50K
4553,Male,>50K
4554,Female,<=50K
4555,Male,<=50K
4556,Male,>50K
4557,Male,<=50K
4558,Male,>50K
4559,Male,>50K
4560,Male,<=50K
4561,Male,>50K
4562,Male,>50K
4563,Male,<=50K
4564,Female,<=50K
4565,Male,<=50K
4566,Female,<=50K
4567,Male,>50K
4568,Male,>50K
4569,Male,<=50K
4570,Female,<=50K
4571,Male,<=50K
4572,Male,<=50K
4573,Male,<=50K
4574,Male,>50K
4575,Male,>50K
4576,Male,<=50K
4577,Female,<=50K
4578,Male,<=50K
4579,Female,<=50K
4580,Male,<=50K
4581,Male,<=50K
4582,Female,<=50K
4583,Female,<=50K
4584,Female,<=50K
4585,Male,>50K
4586,Male,<=50K
4587,Female,<=50K
4588,Male,<=50K
4589,Female,<=50K
4590,Female,<=50K
4591,Male,<=50K
4592,Female,<=50K
4593,Male,<=50K
4594,Male,<=50K
4595,Male,>50K
4596,Female,>50K
4597,Male,<=50K
4598,Male,<=50K
4599,Male,>50K
4600,Male,<=50K
4601,Female,<=50K
4602,Female,<=50K
4603,Female,<=50K
4604,Male,<=50K
4605,Male,<=50K
4606,Male,<=50K
4607,Female,<=50K
4608,Female,<=50K
4609,Male,<=50K
4610,Female,<=50K
4611,Female,<=50K
4612,Male,>50K
4613,Male,<=50K
4614,Male,<=50K
4615,Female,<=50K
4616,Male,<=50K
4617,Female,<=50K
4618,Male,>50K
4619,Male,<=50K
4620,Male,<=50K
4621,Female,>50K
4622,Female,<=50K
4623,Male,<=50K
4624,Female,<=50K
4625,Female,<=50K
4626,Male,<=50K
4627,Male,<=50K
4628,Male,>50K
4629,Male,<=50K
4630,Male,<=50K
4631,Male,>50K
4632,Male,<=50K
4633,Female,<=50K
4634,Male,<=50K
4635,Male,<=50K
4636,Male,>50K
4637,Male,<=50K
4638,Female,<=50K
4639,Female,<=50K
4640,Female,<=50K
4641,Female,>50K
4642,Female,>50K
4643,Male,<=50K
4644,Male,<=50K
4645,Male,>50K
4646,Male,<=50K
4647,Male,>50K
4648,Male,<=50K
4649,Male,<=50K
4650,Male,>50K
4651,Male,>50K
4652,Male,<=50K
4653,Male,<=50K
4654,Male,<=50K
4655,Male,>50K
4656,Male,<=50K
4657,Male,<=50K
4658,Male,>50K
4659,Male,>50K
4660,Female,<=50K
4661,Female,<=50K
4662,Male,<=50K
4663,Male,<=50K
4664,Male,>50K
4665,Male,<=50K
4666,Male,<=50K
4667,Male,>50K
4668,Male,<=50K
4669,Male,>50K
4670,Male,<=50K
4671,Female,>50K
4672,Male,>50K
4673,Male,<=50K
4674,Male,>50K
4675,Female,<=50K
4676,Male,<=50K
4677,Male,<=50K
4678,Male,<=50K
4679,Female,<=50K
4680,Female,<=50K
4681,Male,<=50K
4682,Male,<=50K
4683,Male,<=50K
4684,Male,<=50K
4685,Female,<=50K
4686,Male,<=50K
4687,Male,<=50K
4688,Female,<=50K
4689,Male,<=50K
4690,Male,<=50K
4691,Male,<=50K
4692,Male,<=50K
4693,Male,<=50K
4694,Male,>50K
4695,Male,>50K
4696,Female,<=50K
4697,Male,>50K
4698,Male,>50K
4699,Female,<=50K
4700,Male,<=50K
4701,Male,<=50K
4702,Female,<=50K
4703,Male,>50K
4704,Male,>50K
4705,Female,<=50K
4706,Male,<=50K
4707,Female,<=50K
4708,Female,<=50K
4709,Female,<=50K
4710,Male,>50K
4711,Female,<=50K
4712,Male,>50K
4713,Female,<=50K
4714,Male,<=50K
4715,Female,<=50K
4716,Female,<=50K
4717,Female,<=50K
4718,Male,<=50K
4719,Male,<=50K
4720,Female,<=50K
4721,Male,<=50K
4722,Male,<=50K
4723,Male,<=50K
4724,Male,<=50K
4725,Male,<=50K
4726,Male,<=50K
4727,Male,>50K
4728,Male,<=50K
4729,Male,<=50K
4730,Male,>50K
4731,Female,<=50K
4732,Male,<=50K
4733,Male,<=50K
4734,Male,<=50K
4735,Female,<=50K
4736,Male,<=50K
4737,Female,<=50K
4738,Male,>50K
4739,Female,>50K
4740,Male,>50K
4741,Female,<=50K
4742,Female,<=50K
4743,Male,<=50K
4744,Male,<=50K
4745,Male,<=50K
4746,Male,<=50K
4747,Female,>50K
4748,Male,<=50K
4749,Male,<=50K
4750,Male,<=50K
4751,Male,<=50K
4752,Female,<=50K
4753,Male,<=50K
4754,Male,<=50K
4755,Male,<=50K
4756,Male,>50K
4757,Male,<=50K
4758,Female,<=50K
4759,Male,<=50K
4760,Male,<=50K
4761,Female,<=50K
4762,Female,<=50K
4763,Male,<=50K
4764,Male,<=50K
4765,Male,<=50K
4766,Female,<=50K
4767,Female,<=50K
4768,Male,<=50K
4769,Male,>50K
4770,Female,<=50K
4771,Female,<=50K
4772,Female,<=50K
4773,Female,>50K
4774,Male,>50K
4775,Female,>50K
4776,Female,<=50K
4777,Male,<=50K
4778,Male,<=50K
4779,Female,<=50K
4780,Male,<=50K
4781,Male,>50K
4782,Male,<=50K
4783,Male,>50K
4784,Male,<=50K
4785,Male,<=50K
4786,Female,<=50K
4787,Female,<=50K
4788,Female,<=50K
4789,Male,<=50K
4790,Female,<=50K
4791,Male,>50K
4792,Male,<=50K
4793,Female,<=50K
4794,Male,<=50K
4795,Female,<=50K
4796,Female,<=50K
4797,Male,<=50K
4798,Male,<=50K
4799,Male,>50K
4800,Female,<=50K
4801,Male,<=50K
4802,Male,<=50K
4803,Male,<=50K
4804,Female,>50K
4805,Male,<=50K
4806,Male,<=50K
4807,Male,<=50K
4808,Male,>50K
4809,Male,<=50K
4810,Male,>50K
4811,Female,<=50K
4812,Female,<=50K
4813,Male,<=50K
4814,Female,<=50K
4815,Male,>50K
4816,Female,<=50K
4817,Female,<=50K
4818,Male,>50K
4819,Female,<=50K
4820,Male,>50K
4821,Male,>50K
4822,Female,<=50K
4823,Male,<=50K
4824,Male,<=50K
4825,Female,<=50K
4826,Male,<=50K
4827,Female,<=50K
4828,Female,<=50K
4829,Female,<=50K
4830,Male,>50K
4831,Male,>50K
4832,Male,<=50K
4833,Male,<=50K
4834,Male,>50K
4835,Male,<=50K
4836,Female,<=50K
4837,Male,<=50K
4838,Male,<=50K
4839,Male,<=50K
4840,Female,<=50K
4841,Male,<=50K
4842,Male,<=50K
4843,Male,<=50K
4844,Male,<=50K
4845,Male,<=50K
4846,Male,>50K
4847,Male,<=50K
4848,Female,<=50K
4849,Male,<=50K
4850,Male,<=50K
4851,Male,>50K
4852,Male,>50K
4853,Male,<=50K
4854,Female,<=50K
4855,Male,>50K
4856,Male,<=50K
4857,Male,>50K
4858,Male,<=50K
4859,Male,<=50K
4860,Male,<=50K
4861,Male,>50K
4862,Male,>50K
4863,Female,<=50K
4864,Male,<=50K
4865,Female,<=50K
4866,Male,<=50K
4867,Female,<=50K
4868,Male,>50K
4869,Male,<=50K
4870,Female,<=50K
4871,Male,<=50K
4872,Male,<=50K
4873,Male,>50K
4874,Female,<=50K
4875,Female,<=50K
4876,Male,<=50K
4877,Male,<=50K
4878,Male,<=50K
4879,Female,<=50K
4880,Male,<=50K
4881,Female,<=50K
4882,Male,>50K
4883,Male,<=50K
4884,Female,<=50K
4885,Male,>50K
4886,Male,<=50K
4887,Female,<=50K
4888,Male,<=50K
4889,Female,<=50K
4890,Female,<=50K
4891,Male,<=50K
4892,Male,>50K
4893,Male,<=50K
4894,Male,>50K
4895,Female,<=50K
4896,Female,<=50K
4897,Male,<=50K
4898,Male,<=50K
4899,Male,<=50K
4900,Male,<=50K
4901,Male,<=50K
4902,Female,<=50K
4903,Male,>50K
4904,Male,>50K
4905,Male,>50K
4906,Male,<=50K
4907,Female,>50K
4908,Female,<=50K
4909,Male,>50K
4910,Male,<=50K
4911,Female,<=50K
4912,Male,>50K
4913,Male,>50K
4914,Female,<=50K
4915,Female,<=50K
4916,Male,<=50K
4917,Female,<=50K
4918,Male,<=50K
4919,Female,<=50K
4920,Male,<=50K
4921,Male,<=50K
4922,Male,<=50K
4923,Male,<=50K
4924,Male,<=50K
4925,Male,>50K
4926,Male,<=50K
4927,Male,>50K
4928,Female,<=50K
4929,Male,<=50K
4930,Female,<=50K
4931,Male,>50K
4932,Male,<=50K
4933,Male,>50K
4934,Male,<=50K
4935,Male,>50K
4936,Male,>50K
4937,Female,<=50K
4938,Female,<=50K
4939,Male,<=50K
4940,Female,<=50K
4941,Male,<=50K
4942,Female,<=50K
4943,Male,>50K
4944,Female,<=50K
4945,Female,<=50K
4946,Male,<=50K
4947,Male,>50K
4948,Female,>50K
4949,Male,>50K
4950,Male,<=50K
4951,Male,>50K
4952,Male,>50K
4953,Male,<=50K
4954,Male,<=50K
4955,Female,<=50K
4956,Male,>50K
4957,Male,>50K
4958,Female,<=50K
4959,Male,<=50K
4960,Male,<=50K
4961,Male,<=50K
4962,Male,<=50K
4963,Female,<=50K
4964,Female,<=50K
4965,Male,<=50K
4966,Male,<=50K
4967,Female,<=50K
4968,Male,>50K
4969,Male,>50K
4970,Male,<=50K
4971,Female,<=50K
4972,Male,<=50K
4973,Female,<=50K
4974,Male,>50K
4975,Male,<=50K
4976,Male,<=50K
4977,Male,<=50K
4978,Male,<=50K
4979,Male,<=50K
4980,Male,<=50K
4981,Female,<=50K
4982,Male,<=50K
4983,Male,<=50K
4984,Male,<=50K
4985,Male,>50K
4986,Male,<=50K
4987,Female,>50K
4988,Male,<=50K
4989,Male,<=50K
4990,Male,<=50K
4991,Male,<=50K
4992,Female,>50K
4993,Male,>50K
4994,Male,<=50K
4995,Female,<=50K
4996,Male,<=50K
4997,Female,<=50K
4998,Male,>50K
4999,Female,<=50K
5000,Male,>50K
5001,Male,>50K
5002,Female,<=50K
5003,Male,<=50K
5004,Male,>50K
5005,Male,>50K
5006,Female,<=50K
5007,Male,>50K
5008,Female,<=50K
5009,Female,>50K
5010,Male,>50K
5011,Female,>50K
5012,Male,>50K
5013,Male,>50K
5014,Female,<=50K
5015,Male,>50K
5016,Male,<=50K
5017,Female,<=50K
5018,Male,<=50K
5019,Male,<=50K
5020,Female,<=50K
5021,Male,<=50K
5022,Female,<=50K
5023,Female,<=50K
5024,Male,>50K
5025,Female,<=50K
5026,Male,>50K
5027,Female,<=50K
5028,Female,<=50K
5029,Male,<=50K
5030,Female,<=50K
5031,Male,<=50K
5032,Male,<=50K
5033,Female,<=50K
5034,Male,>50K
5035,Male,<=50K
5036,Male,>50K
5037,Male,>50K
5038,Male,<=50K
5039,Male,>50K
5040,Female,<=50K
5041,Male,<=50K
5042,Male,<=50K
5043,Female,<=50K
5044,Male,>50K
5045,Male,>50K
5046,Male,<=50K
5047,Male,>50K
5048,Male,<=50K
5049,Male,<=50K
5050,Male,<=50K
5051,Female,<=50K
5052,Male,>50K
5053,Female,<=50K
5054,Male,<=50K
5055,Male,>50K
5056,Male,<=50K
5057,Male,<=50K
5058,Male,<=50K
5059,Female,<=50K
5060,Male,<=50K
5061,Male,<=50K
5062,Female,<=50K
5063,Male,<=50K
5064,Female,<=50K
5065,Female,<=50K
5066,Male,<=50K
5067,Male,>50K
5068,Male,>50K
5069,Male,>50K
5070,Male,>50K
5071,Female,<=50K
5072,Male,>50K
5073,Male,<=50K
5074,Male,<=50K
5075,Male,<=50K
5076,Male,<=50K
5077,Male,>50K
5078,Male,<=50K
5079,Male,>50K
5080,Male,<=50K
5081,Female,<=50K
5082,Male,>50K
5083,Male,<=50K
5084,Male,>50K
5085,Male,>50K
5086,Male,>50K
5087,Male,<=50K
5088,Male,<=50K
5089,Female,<=50K
5090,Female,<=50K
5091,Male,>50K
5092,Male,>50K
5093,Male,<=50K
5094,Male,<=50K
5095,Male,>50K
5096,Male,<=50K
5097,Female,<=50K
5098,Female,<=50K
5099,Female,<=50K
5100,Male,<=50K
5101,Male,<=50K
5102,Male,<=50K
5103,Male,<=50K
5104,Female,<=50K
5105,Female,<=50K
5106,Female,<=50K
5107,Female,<=50K
5108,Male,>50K
5109,Male,<=50K
5110,Male,>50K
5111,Male,<=50K
5112,Female,<=50K
5113,Male,<=50K
5114,Female,<=50K
5115,Male,>50K
5116,Male,<=50K
5117,Male,>50K
5118,Female,<=50K
5119,Male,<=50K
5120,Male,<=50K
5121,Male,<=50K
5122,Female,<=50K
5123,Male,<=50K
5124,Male,>50K
5125,Female,<=50K
5126,Male,>50K
5127,Male,>50K
5128,Female,<=50K
5129,Female,<=50K
5130,Female,<=50K
5131,Female,<=50K
5132,Male,>50K
5133,Male,<=50K
5134,Male,<=50K
5135,Female,<=50K
5136,Female,<=50K
5137,Male,<=50K
5138,Female,<=50K
5139,Male,<=50K
5140,Female,<=50K
5141,Male,<=50K
5142,Female,<=50K
5143,Female,>50K
5144,Male,<=50K
5145,Male,<=50K
5146,Male,>50K
5147,Male,>50K
5148,Male,<=50K
5149,Female,<=50K
5150,Male,<=50K
5151,Female,<=50K
5152,Female,<=50K
5153,Male,<=50K
5154,Male,>50K
5155,Male,<=50K
5156,Male,<=50K
5157,Male,>50K
5158,Female,<=50K
5159,Male,<=50K
5160,Female,<=50K
5161,Female,<=50K
5162,Male,>50K
5163,Female,<=50K
5164,Male,<=50K
5165,Male,>50K
5166,Female,>50K
5167,Male,<=50K
5168,Male,<=50K
5169,Male,<=50K
5170,Male,>50K
5171,Female,<=50K
5172,Female,<=50K
5173,Male,>50K
5174,Male,<=50K
5175,Male,<=50K
5176,Male,<=50K
5177,Male,<=50K
5178,Male,<=50K
5179,Male,>50K
5180,Female,>50K
5181,Female,<=50K
5182,Male,<=50K
5183,Male,<=50K
5184,Female,<=50K
5185,Female,>50K
5186,Female,<=50K
5187,Female,<=50K
5188,Male,>50K
5189,Male,<=50K
5190,Female,<=50K
5191,Male,<=50K
5192,Male,>50K
5193,Male,>50K
5194,Male,<=50K
5195,Male,<=50K
5196,Male,<=50K
5197,Male,<=50K
5198,Male,<=50K
5199,Male,<=50K
5200,Male,>50K
5201,Male,>50K
5202,Male,<=50K
5203,Female,<=50K
5204,Female,<=50K
5205,Male,>50K
5206,Female,<=50K
5207,Male,>50K
5208,Female,<=50K
5209,Male,<=50K
5210,Female,<=50K
5211,Male,<=50K
5212,Male,<=50K
5213,Female,<=50K
5214,Female,<=50K
5215,Male,>50K
5216,Male,>50K
5217,Male,<=50K
5218,Male,<=50K
5219,Female,<=50K
5220,Male,>50K
5221,Male,<=50K
5222,Male,>50K
5223,Male,>50K
5224,Male,>50K
5225,Male,<=50K
5226,Female,<=50K
5227,Male,<=50K
5228,Male,<=50K
5229,Male,>50K
5230,Male,<=50K
5231,Male,>50K
5232,Male,<=50K
5233,Male,>50K
5234,Female,<=50K
5235,Male,<=50K
5236,Female,<=50K
5237,Male,<=50K
5238,Male,<=50K
5239,Male,<=50K
5240,Female,<=50K
5241,Female,<=50K
5242,Male,<=50K
5243,Male,<=50K
5244,Male,<=50K
5245,Male,>50K
5246,Female,<=50K
5247,Male,>50K
5248,Male,<=50K
5249,Male,<=50K
5250,Male,<=50K
5251,Male,>50K
5252,Female,<=50K
5253,Male,>50K
5254,Male,>50K
5255,Male,<=50K
5256,Male,<=50K
5257,Male,>50K
5258,Male,<=50K
5259,Female,<=50K
5260,Female,<=50K
5261,Male,>50K
5262,Male,<=50K
5263,Male,<=50K
5264,Female,<=50K
5265,Male,<=50K
5266,Female,>50K
5267,Female,<=50K
5268,Male,<=50K
5269,Female,<=50K
5270,Male,>50K
5271,Male,<=50K
5272,Male,>50K
5273,Male,>50K
5274,Female,<=50K
5275,Male,<=50K
5276,Male,<=50K
5277,Male,>50K
5278,Female,>50K
5279,Male,<=50K
5280,Female,<=50K
5281,Female,<=50K
5282,Female,>50K
5283,Female,<=50K
5284,Male,<=50K
5285,Male,>50K
5286,Female,<=50K
5287,Male,<=50K
5288,Male,<=50K
5289,Male,<=50K
5290,Male,>50K
5291,Male,<=50K
5292,Female,<=50K
5293,Male,<=50K
