trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank
1113084,3802,1996-10-09,VYDAJ,PREVOD NA UCET,3276.0,20202.8,SIPO,MN
203606,690,1996-10-09,VYDAJ,VYBER,14000.0,35662.1,,
279776,958,1996-10-09,PRIJEM,PREVOD Z UCTU,6491.0,32759.0,DUCHOD,ST
201414,684,1996-10-09,VYDAJ,VYBER,600.0,11116.7,,
516145,1765,1996-10-09,PRIJEM,PREVOD Z UCTU,5242.0,16126.0,DUCHOD,EF
733438,2506,1996-10-10,VYDAJ,VYBER,12400.0,31978.3,,
50732,170,1996-10-10,PRIJEM,VKLAD,17066.0,58516.7,,
24356,81,1996-10-10,PRIJEM,PREVOD Z UCTU,3084.0,25954.3,,YZ
556873,1895,1996-10-10,VYDAJ,VYBER,10600.0,35900.7,,
645787,2205,1996-10-10,VYDAJ,VYBER,2500.0,23877.5,,
1818136,6158,1996-10-10,VYDAJ,VYBER,1600.0,26000.0,,
1165641,3994,1996-10-10,VYDAJ,VYBER,600.0,28000.0,,
268529,920,1996-10-10,PRIJEM,PREVOD Z UCTU,5318.0,11453.8,DUCHOD,IJ
240830,822,1996-10-10,PRIJEM,PREVOD Z UCTU,6911.0,7411.0,DUCHOD,OP
1005436,3432,1996-10-10,PRIJEM,VKLAD,4102.0,31508.1,,
389578,1325,1996-10-10,PRIJEM,PREVOD Z UCTU,3193.0,9903.9,,GH
432896,1471,1996-10-10,PRIJEM,VKLAD,18596.0,48922.3,,
779320,2657,1996-10-10,PRIJEM,PREVOD Z UCTU,4281.0,4681.0,DUCHOD,QR
785784,2677,1996-10-10,PRIJEM,VKLAD,19934.0,42880.7,,
823494,2805,1996-10-10,VYDAJ,PREVOD NA UCET,2017.0,14113.0,SIPO,IJ
980815,3347,1996-10-10,PRIJEM,PREVOD Z UCTU,5357.0,11314.0,DUCHOD,EF
574081,1954,1996-10-10,PRIJEM,PREVOD Z UCTU,3211.0,17119.9,,CD
357083,1211,1996-10-10,PRIJEM,VKLAD,6503.0,35916.3,,
436680,1484,1996-10-10,PRIJEM,PREVOD Z UCTU,6612.0,6812.0,DUCHOD,MN
435539,1480,1996-10-10,PRIJEM,VKLAD,10084.0,30284.0,,
312779,1067,1996-10-10,VYDAJ,VYBER,9900.0,33175.7,,
316091,1078,1996-10-10,VYDAJ,VYBER,3400.0,17574.8,,
828503,2821,1996-10-10,VYDAJ,VYBER,3000.0,29479.2,,
828327,2821,1996-10-10,PRIJEM,VKLAD,9083.0,32479.2,,
1271701,4349,1996-10-10,PRIJEM,PREVOD Z UCTU,32768.0,33468.0,,IJ
297125,1013,1996-10-10,VYDAJ,PREVOD NA UCET,2081.0,13829.0,SIPO,ST
687470,2347,1996-10-10,PRIJEM,PREVOD Z UCTU,6498.0,13596.0,DUCHOD,GH
629495,2149,1996-10-10,PRIJEM,PREVOD Z UCTU,5523.0,11646.0,DUCHOD,MN
808915,2757,1996-10-10,PRIJEM,PREVOD Z UCTU,3116.0,15880.0,,UV
808951,2757,1996-10-10,VYDAJ,PREVOD NA UCET,2077.0,13803.0,,QR
909467,3098,1996-10-10,PRIJEM,VKLAD,7581.0,8181.0,,
1029362,3515,1996-10-10,PRIJEM,PREVOD Z UCTU,4373.0,17892.0,DUCHOD,IJ
1026153,3504,1996-10-10,PRIJEM,VKLAD,5040.0,19584.0,,
72470,241,1996-10-10,PRIJEM,PREVOD Z UCTU,3880.0,4380.0,,QR
79111,265,1996-10-10,PRIJEM,PREVOD Z UCTU,6135.0,25216.0,DUCHOD,MN
579780,1973,1996-10-10,PRIJEM,PREVOD Z UCTU,2996.0,15635.4,,OP
468101,1593,1996-10-10,PRIJEM,PREVOD Z UCTU,3130.0,6760.0,,MN
700484,2397,1996-10-10,PRIJEM,VKLAD,4694.0,30380.5,,
770567,2629,1996-10-10,PRIJEM,VKLAD,300.0,19556.3,,
617836,2108,1996-10-10,PRIJEM,VKLAD,14061.0,49080.3,,
618885,2112,1996-10-10,PRIJEM,VKLAD,10100.0,33437.2,,
619029,2112,1996-10-10,VYDAJ,VYBER,7700.0,25737.2,,
619442,2114,1996-10-10,PRIJEM,VKLAD,800.0,27079.6,,
616584,2102,1996-10-10,PRIJEM,VKLAD,11492.0,35908.5,,
613647,2091,1996-10-10,PRIJEM,VKLAD,4623.0,5423.0,,
1139307,3894,1996-10-10,PRIJEM,PREVOD Z UCTU,6868.0,7468.0,DUCHOD,OP
293470,1003,1996-10-10,PRIJEM,VKLAD,200.0,200.0,,
795498,2710,1996-10-10,VYDAJ,VYBER,15900.0,39574.1,,
720709,2468,1996-10-10,PRIJEM,PREVOD Z UCTU,3141.0,9823.0,,GH
739650,2526,1996-10-10,PRIJEM,PREVOD Z UCTU,6057.0,25105.4,DUCHOD,GH
591397,2012,1996-10-10,VYDAJ,PREVOD NA UCET,3844.0,33953.7,SIPO,IJ
1560305,5305,1996-10-10,PRIJEM,PREVOD Z UCTU,30067.0,30667.0,,WX
893055,3044,1996-10-10,PRIJEM,PREVOD Z UCTU,4134.0,4634.0,DUCHOD,MN
1304849,4456,1996-10-10,PRIJEM,VKLAD,23981.0,54035.3,,
508469,1739,1996-10-10,PRIJEM,VKLAD,21336.0,62095.9,,
1008303,3443,1996-10-10,PRIJEM,PREVOD Z UCTU,4133.0,12799.0,DUCHOD,CD
95218,324,1996-10-10,PRIJEM,PREVOD Z UCTU,5279.0,11058.0,DUCHOD,IJ
186538,632,1996-10-10,PRIJEM,PREVOD Z UCTU,3200.0,16400.0,,WX
186646,632,1996-10-10,VYDAJ,PREVOD NA UCET,1092.0,15308.0,,ST
84653,283,1996-10-10,VYDAJ,PREVOD NA UCET,2802.0,22181.9,SIPO,OP
520321,1777,1996-10-10,PRIJEM,VKLAD,1000.0,1000.0,,
696901,2383,1996-10-11,PRIJEM,VKLAD,11091.0,42608.2,,
916828,3126,1996-10-11,PRIJEM,VKLAD,5989.0,22495.7,,
1066648,3645,1996-10-11,PRIJEM,VKLAD,15761.0,53127.7,,
53333,176,1996-10-11,VYDAJ,VYBER,9000.0,28542.3,,
41352,136,1996-10-11,PRIJEM,PREVOD Z UCTU,6378.0,32061.1,DUCHOD,OP
41482,136,1996-10-11,VYDAJ,VYBER,6500.0,25561.1,,
472685,1609,1996-10-11,PRIJEM,PREVOD Z UCTU,3026.0,13047.8,,UV
1110946,3793,1996-10-11,PRIJEM,VKLAD,11172.0,43288.2,,
2074991,7033,1996-10-11,PRIJEM,VKLAD,4101.0,29763.7,,
242891,832,1996-10-11,PRIJEM,PREVOD Z UCTU,3203.0,16515.0,,AB
1004019,3426,1996-10-11,PRIJEM,PREVOD Z UCTU,25465.0,64321.3,,AB
1004214,3426,1996-10-11,VYDAJ,VYBER,15600.0,48721.3,,
1188852,4071,1996-10-11,PRIJEM,PREVOD Z UCTU,19872.0,57325.4,,AB
1194832,4090,1996-10-11,PRIJEM,VKLAD,200.0,200.0,,
141122,472,1996-10-11,PRIJEM,VKLAD,300.0,300.0,,
670888,2291,1996-10-11,PRIJEM,PREVOD Z UCTU,6563.0,20389.0,DUCHOD,ST
865098,2945,1996-10-11,PRIJEM,PREVOD Z UCTU,5959.0,18177.0,DUCHOD,OP
981676,3350,1996-10-11,VYDAJ,VYBER,6300.0,21506.4,,
1031236,3523,1996-10-11,PRIJEM,VKLAD,600.0,24400.0,,
151438,506,1996-10-11,PRIJEM,VKLAD,16640.0,48102.0,,
116158,392,1996-10-11,PRIJEM,VKLAD,13466.0,39435.5,,
952660,3248,1996-10-11,PRIJEM,PREVOD Z UCTU,4965.0,25725.0,DUCHOD,CD
952874,3249,1996-10-11,PRIJEM,VKLAD,1100.0,1100.0,,
829722,2825,1996-10-11,PRIJEM,VKLAD,23860.0,66727.4,,
371585,1266,1996-10-11,PRIJEM,VKLAD,20671.0,56478.4,,
685081,2339,1996-10-11,PRIJEM,PREVOD Z UCTU,5893.0,6393.0,DUCHOD,GH
683248,2332,1996-10-11,PRIJEM,VKLAD,8298.0,9398.0,,
266501,911,1996-10-11,PRIJEM,VKLAD,2700.0,17968.2,,
631710,2156,1996-10-11,VYDAJ,VYBER,3300.0,22033.0,,
1283212,4389,1996-10-11,PRIJEM,VKLAD,14329.0,44089.3,,
166742,558,1996-10-11,PRIJEM,VKLAD,8336.0,38373.4,,
995795,3399,1996-10-11,PRIJEM,VKLAD,16890.0,17790.0,,
1091702,3733,1996-10-11,PRIJEM,VKLAD,37779.0,57679.0,,
2144217,7262,1996-10-11,PRIJEM,VKLAD,17103.0,38511.9,,
697963,2387,1996-10-11,PRIJEM,PREVOD Z UCTU,5121.0,18504.4,DUCHOD,MN
699936,2395,1996-10-11,PRIJEM,VKLAD,6291.0,33556.0,,
875566,2983,1996-10-11,PRIJEM,VKLAD,5709.0,32826.5,,
877763,2990,1996-10-11,PRIJEM,VKLAD,4089.0,4989.0,,
619964,2117,1996-10-11,PRIJEM,VKLAD,11679.0,38676.9,,
3082326,10220,1996-10-11,PRIJEM,VKLAD,19404.0,41641.9,,
901173,3071,1996-10-11,PRIJEM,VKLAD,24266.0,25166.0,,
900018,3066,1996-10-11,VYDAJ,VYBER,600.0,30175.6,,
938987,3204,1996-10-11,VYDAJ,VYBER,7600.0,33489.8,,
478654,1631,1996-10-11,PRIJEM,PREVOD Z UCTU,4115.0,4515.0,DUCHOD,QR
881711,3004,1996-10-11,PRIJEM,PREVOD Z UCTU,4641.0,9982.0,DUCHOD,OP
250041,858,1996-10-11,VYDAJ,VYBER,16900.0,45905.3,,
272521,932,1996-10-11,PRIJEM,PREVOD Z UCTU,4756.0,19987.1,DUCHOD,GH
442089,1503,1996-10-11,VYDAJ,PREVOD NA UCET,3171.0,22543.5,SIPO,OP
441845,1502,1996-10-11,PRIJEM,VKLAD,29268.0,29468.0,,
2791313,9241,1996-10-11,PRIJEM,PREVOD Z UCTU,28522.0,29622.0,,UV
282903,971,1996-10-11,PRIJEM,VKLAD,9299.0,37430.4,,
926477,3158,1996-10-11,PRIJEM,PREVOD Z UCTU,3151.0,3351.0,,EF
848080,2888,1996-10-11,VYDAJ,PREVOD NA UCET,2087.0,18643.0, ,MN
847942,2887,1996-10-11,VYDAJ,VYBER,11500.0,33556.4,,
848008,2888,1996-10-11,PRIJEM,PREVOD Z UCTU,4006.0,20730.0,DUCHOD,AB
203861,692,1996-10-11,PRIJEM,VKLAD,17771.0,18571.0,,
254027,871,1996-10-11,PRIJEM,VKLAD,24977.0,48724.2,,
99273,339,1996-10-11,VYDAJ,VYBER,12500.0,34831.6,,
932051,3179,1996-10-11,PRIJEM,VKLAD,14846.0,15646.0,,
548672,1869,1996-10-11,PRIJEM,VKLAD,24664.0,71530.0,,
606871,2066,1996-10-11,PRIJEM,PREVOD Z UCTU,3758.0,27539.1,,EF
713633,2439,1996-10-11,PRIJEM,PREVOD Z UCTU,6457.0,13414.0,DUCHOD,YZ
1067313,3647,1996-10-12,PRIJEM,VKLAD,8764.0,38492.8,,
556678,1895,1996-10-12,PRIJEM,PREVOD Z UCTU,17915.0,53815.7,,MN
553870,1885,1996-10-12,PRIJEM,VKLAD,4100.0,18643.9,,
645671,2205,1996-10-12,PRIJEM,PREVOD Z UCTU,5666.0,29543.5,DUCHOD,AB
2051886,6950,1996-10-12,PRIJEM,VKLAD,700.0,700.0,,
267844,916,1996-10-12,VYDAJ,VYBER,6900.0,29969.8,,
237449,812,1996-10-12,PRIJEM,VKLAD,19549.0,43204.6,,
242927,832,1996-10-12,VYDAJ,PREVOD NA UCET,2135.0,14380.0,SIPO,GH
174119,584,1996-10-12,VYDAJ,VYBER,2000.0,20565.5,,
340421,1155,1996-10-12,PRIJEM,PREVOD Z UCTU,5959.0,7059.0,DUCHOD,MN
134272,450,1996-10-12,PRIJEM,PREVOD Z UCTU,4393.0,23065.0,DUCHOD,AB
604477,2058,1996-10-12,PRIJEM,VKLAD,4053.0,16817.2,,
430672,1463,1996-10-12,PRIJEM,PREVOD Z UCTU,3336.0,4336.0,,GH
778097,2652,1996-10-12,PRIJEM,VKLAD,21013.0,52482.5,,
865483,2947,1996-10-12,PRIJEM,PREVOD Z UCTU,5196.0,16630.5,DUCHOD,GH
976862,3329,1996-10-12,PRIJEM,VKLAD,200.0,200.0,,
116340,392,1996-10-12,VYDAJ,VYBER,5000.0,34435.5,,
633774,2164,1996-10-12,VYDAJ,VYBER,600.0,22033.0,,
741138,2530,1996-10-12,PRIJEM,VKLAD,24656.0,65422.2,,
315953,1078,1996-10-12,PRIJEM,PREVOD Z UCTU,6722.0,24296.8,DUCHOD,KL
297183,1013,1996-10-12,VYDAJ,VYBER,1260.0,12569.0,,
762190,2602,1996-10-12,PRIJEM,VKLAD,10970.0,43950.6,,
765279,2614,1996-10-12,PRIJEM,PREVOD Z UCTU,3229.0,7368.9,,UV
690593,2359,1996-10-12,VYDAJ,VYBER,1700.0,26854.4,,
702556,2407,1996-10-12,PRIJEM,VKLAD,10938.0,34619.3,,
820695,2795,1996-10-12,PRIJEM,VKLAD,19613.0,40460.7,,
1027323,3508,1996-10-12,PRIJEM,VKLAD,3800.0,24693.0,,
1090213,3726,1996-10-12,VYDAJ,VYBER,38200.0,67913.5,,
78406,261,1996-10-12,PRIJEM,PREVOD Z UCTU,3851.0,4051.0,,EF
80225,269,1996-10-12,PRIJEM,PREVOD Z UCTU,3219.0,19142.4,,MN
113365,382,1996-10-12,PRIJEM,PREVOD Z UCTU,3415.0,7530.0,,KL
70896,236,1996-10-12,VYDAJ,VYBER,3600.0,18000.0,,
701291,2400,1996-10-12,PRIJEM,PREVOD Z UCTU,4351.0,17904.0,DUCHOD,WX
873772,2976,1996-10-12,PRIJEM,VKLAD,16560.0,39060.6,,
619263,2114,1996-10-12,PRIJEM,VKLAD,10432.0,37511.6,,
2397011,7907,1996-10-12,PRIJEM,VKLAD,20544.0,52516.2,,
12520,42,1996-10-12,PRIJEM,VKLAD,9106.0,25949.3,,
1143975,3913,1996-10-12,PRIJEM,VKLAD,14347.0,15247.0,,
246761,848,1996-10-12,PRIJEM,VKLAD,9140.0,35166.6,,
229236,779,1996-10-12,VYDAJ,VYBER,8200.0,28824.2,,
1048187,3585,1996-10-12,PRIJEM,PREVOD Z UCTU,6242.0,25268.0,DUCHOD,KL
287169,984,1996-10-12,PRIJEM,VKLAD,11128.0,36774.7,,
293241,1002,1996-10-12,PRIJEM,VKLAD,4283.0,4783.0,,
1974062,6688,1996-10-12,PRIJEM,VKLAD,8155.0,38831.0,,
1299943,4438,1996-10-12,PRIJEM,VKLAD,5146.0,31018.8,,
855158,2914,1996-10-12,PRIJEM,VKLAD,7784.0,25489.3,,
847799,2887,1996-10-12,PRIJEM,VKLAD,22064.0,55620.4,,
848044,2888,1996-10-12,VYDAJ,PREVOD NA UCET,305.0,18338.0,SIPO,CD
414176,1408,1996-10-12,PRIJEM,PREVOD Z UCTU,36880.0,64757.8,,AB
278031,951,1996-10-12,VYDAJ,PREVOD NA UCET,2371.0,21759.1,SIPO,KL
279812,958,1996-10-12,VYDAJ,PREVOD NA UCET,3990.0,28769.0,SIPO,OP
201068,683,1996-10-12,PRIJEM,VKLAD,23263.0,58843.1,,
960264,3271,1996-10-12,PRIJEM,VKLAD,1000.0,1000.0,,
99048,339,1996-10-12,PRIJEM,PREVOD Z UCTU,46807.0,81638.6,,GH
932268,3180,1996-10-12,PRIJEM,VKLAD,16714.0,49432.7,,
931392,3175,1996-10-12,PRIJEM,PREVOD Z UCTU,4920.0,5520.0,DUCHOD,UV
931834,3178,1996-10-12,PRIJEM,PREVOD Z UCTU,2929.0,16244.8,,QR
606670,2065,1996-10-12,PRIJEM,VKLAD,18648.0,42009.0,,
609762,2076,1996-10-12,PRIJEM,PREVOD Z UCTU,6179.0,6979.0,DUCHOD,QR
488766,1667,1996-10-12,PRIJEM,VKLAD,4537.0,17399.0,,
519573,1774,1996-10-12,PRIJEM,PREVOD Z UCTU,3255.0,6819.4,,EF
733054,2505,1996-10-13,PRIJEM,PREVOD Z UCTU,4431.0,22355.0,DUCHOD,KL
1043612,3569,1996-10-13,PRIJEM,VKLAD,800.0,1200.0,,
50904,171,1996-10-13,PRIJEM,PREVOD Z UCTU,6003.0,30612.5,DUCHOD,MN
49199,164,1996-10-13,PRIJEM,VKLAD,12900.0,13100.0,,
34086,110,1996-10-13,PRIJEM,VKLAD,23438.0,63103.5,,
896729,3055,1996-10-13,PRIJEM,PREVOD Z UCTU,6814.0,34901.2,DUCHOD,EF
268725,921,1996-10-13,PRIJEM,PREVOD Z UCTU,6622.0,7122.0,DUCHOD,OP
646723,2210,1996-10-13,PRIJEM,PREVOD Z UCTU,5777.0,17569.8,DUCHOD,UV
238098,814,1996-10-13,PRIJEM,PREVOD Z UCTU,6760.0,7060.0,DUCHOD,IJ
1005835,3434,1996-10-13,VYDAJ,PREVOD NA UCET,988.0,13714.0,,YZ
173135,581,1996-10-13,PRIJEM,VKLAD,500.0,500.0,,
133683,447,1996-10-13,VYDAJ,VYBER,10700.0,30711.8,,
973736,3318,1996-10-13,PRIJEM,PREVOD Z UCTU,2924.0,12696.0,,QR
1222561,4186,1996-10-13,PRIJEM,VKLAD,20729.0,43780.4,,
2868176,9491,1996-10-13,PRIJEM,PREVOD Z UCTU,43825.0,96863.2,,QR
151758,507,1996-10-13,PRIJEM,VKLAD,5319.0,25155.2,,
2921986,9677,1996-10-13,PRIJEM,VKLAD,500.0,500.0,,
946710,3227,1996-10-13,PRIJEM,VKLAD,24650.0,62083.5,,
1135327,3880,1996-10-13,PRIJEM,PREVOD Z UCTU,6871.0,21413.0,DUCHOD,KL
369979,1258,1996-10-13,PRIJEM,PREVOD Z UCTU,2900.0,6509.0,,OP
260182,891,1996-10-13,PRIJEM,PREVOD Z UCTU,5997.0,30985.0,DUCHOD,IJ
266311,911,1996-10-13,PRIJEM,VKLAD,31768.0,49736.2,,
1073451,3668,1996-10-13,PRIJEM,VKLAD,1600.0,25400.0,,
599511,2040,1996-10-13,PRIJEM,VKLAD,7893.0,39090.2,,
595151,2026,1996-10-13,PRIJEM,VKLAD,13696.0,14596.0,,
1311986,4480,1996-10-13,PRIJEM,VKLAD,7716.0,22158.0,,
822341,2801,1996-10-13,PRIJEM,PREVOD Z UCTU,5962.0,6862.0,DUCHOD,GH
385064,1308,1996-10-13,PRIJEM,PREVOD Z UCTU,5119.0,5519.0,DUCHOD,MN
213708,725,1996-10-13,PRIJEM,PREVOD Z UCTU,3919.0,25024.2,,WX
159938,536,1996-10-13,PRIJEM,VKLAD,900.0,900.0,,
995011,3394,1996-10-13,PRIJEM,PREVOD Z UCTU,6522.0,6722.0,DUCHOD,QR
3035435,10063,1996-10-13,PRIJEM,VKLAD,200.0,200.0,,
1089988,3726,1996-10-13,PRIJEM,VKLAD,38742.0,106655.5,,
110940,375,1996-10-13,PRIJEM,PREVOD Z UCTU,5736.0,29882.5,DUCHOD,IJ
579852,1973,1996-10-13,VYDAJ,PREVOD NA UCET,1150.0,14485.4,,WX
583325,1985,1996-10-13,PRIJEM,VKLAD,1900.0,24976.3,,
873983,2977,1996-10-13,PRIJEM,PREVOD Z UCTU,38298.0,96918.6,,CD
616320,2101,1996-10-13,PRIJEM,PREVOD Z UCTU,3464.0,25049.0,,OP
1037756,3550,1996-10-13,PRIJEM,VKLAD,13144.0,47885.5,,
2578,10,1996-10-13,PRIJEM,VKLAD,17686.0,39684.2,,
527033,1799,1996-10-13,PRIJEM,PREVOD Z UCTU,5101.0,10803.5,DUCHOD,WX
611811,2084,1996-10-13,PRIJEM,VKLAD,20290.0,43233.0,,
614283,2094,1996-10-13,PRIJEM,PREVOD Z UCTU,3433.0,7666.0,,EF
611628,2083,1996-10-13,PRIJEM,VKLAD,23981.0,24281.0,,
459549,1563,1996-10-13,PRIJEM,VKLAD,4400.0,16600.0,,
1141888,3904,1996-10-13,PRIJEM,PREVOD Z UCTU,3113.0,3713.0,,MN
226254,770,1996-10-13,PRIJEM,VKLAD,9391.0,10191.0,,
714670,2445,1996-10-13,PRIJEM,VKLAD,26039.0,84928.1,,
283110,972,1996-10-13,PRIJEM,PREVOD Z UCTU,3058.0,3658.0,,KL
293480,1003,1996-10-13,PRIJEM,VKLAD,21021.0,21221.0,,
722928,2475,1996-10-13,PRIJEM,VKLAD,600.0,600.0,,
624381,2131,1996-10-13,PRIJEM,PREVOD Z UCTU,6087.0,25324.1,DUCHOD,EF
2735966,9051,1996-10-13,VYDAJ,VYBER,1500.0,18700.0,,
586517,1997,1996-10-13,PRIJEM,PREVOD Z UCTU,6965.0,14548.9,DUCHOD,KL
1113048,3802,1996-10-13,PRIJEM,PREVOD Z UCTU,4914.0,25116.8,DUCHOD,KL
205400,698,1996-10-13,PRIJEM,VKLAD,15236.0,16036.0,,
204462,694,1996-10-13,PRIJEM,PREVOD Z UCTU,6318.0,13153.0,DUCHOD,IJ
253735,869,1996-10-13,PRIJEM,VKLAD,1300.0,17100.0,,
193586,656,1996-10-13,PRIJEM,VKLAD,13384.0,30100.4,,
197457,669,1996-10-13,VYDAJ,PREVOD NA UCET,1947.0,13412.3,SIPO,WX
197421,669,1996-10-13,PRIJEM,PREVOD Z UCTU,2921.0,15359.3,,KL
2966757,9826,1996-10-13,PRIJEM,VKLAD,36412.0,49312.0,,
2505047,8268,1996-10-13,PRIJEM,VKLAD,12701.0,13101.0,,
99957,342,1996-10-13,PRIJEM,VKLAD,1000.0,1000.0,,
102689,350,1996-10-13,PRIJEM,VKLAD,500.0,500.0,,
188201,637,1996-10-13,PRIJEM,PREVOD Z UCTU,2902.0,16013.1,,ST
84617,283,1996-10-13,PRIJEM,PREVOD Z UCTU,4839.0,27020.9,DUCHOD,UV
88292,297,1996-10-13,PRIJEM,VKLAD,1100.0,13704.3,,
2343649,7733,1996-10-14,PRIJEM,PREVOD Z UCTU,42791.0,101873.7,,GH
2313274,7632,1996-10-14,PRIJEM,VKLAD,22150.0,23150.0,,
50940,171,1996-10-14,VYDAJ,PREVOD NA UCET,3486.0,27126.5,SIPO,UV
53039,176,1996-10-14,PRIJEM,VKLAD,11019.0,39561.3,,
38461,125,1996-10-14,PRIJEM,VKLAD,7041.0,34311.7,,
556263,1893,1996-10-14,PRIJEM,VKLAD,38380.0,83167.5,,
556506,1894,1996-10-14,PRIJEM,VKLAD,23906.0,49022.5,,
1169428,4010,1996-10-14,PRIJEM,VKLAD,14168.0,30866.1,,
646645,2209,1996-10-14,VYDAJ,VYBER,27500.0,53358.5,,
1004280,3427,1996-10-14,PRIJEM,VKLAD,23673.0,48176.6,,
175882,593,1996-10-14,VYDAJ,VYBER,4900.0,36478.0,,
134308,450,1996-10-14,VYDAJ,PREVOD NA UCET,2404.0,20661.0,SIPO,QR
972712,3314,1996-10-14,PRIJEM,VKLAD,1000.0,1000.0,,
3249314,10789,1996-10-14,PRIJEM,VKLAD,19562.0,50853.0,,
568651,1935,1996-10-14,VYDAJ,VYBER,30200.0,55334.0,,
1153713,3946,1996-10-14,VYDAJ,VYBER,13000.0,32124.5,,
825256,2812,1996-10-14,PRIJEM,VKLAD,24510.0,68178.8,,
3319346,11027,1996-10-14,PRIJEM,PREVOD Z UCTU,12025.0,42888.5,,KL
359904,1223,1996-10-14,PRIJEM,VKLAD,12840.0,39343.3,,
311717,1063,1996-10-14,PRIJEM,VKLAD,7930.0,8130.0,,
320779,1097,1996-10-14,PRIJEM,VKLAD,19030.0,61331.4,,
1126463,3848,1996-10-14,PRIJEM,VKLAD,10862.0,39310.6,,
750887,2561,1996-10-14,PRIJEM,VKLAD,20577.0,21677.0,,
754204,2573,1996-10-14,PRIJEM,VKLAD,2000.0,18500.0,,
2472453,8158,1996-10-14,PRIJEM,PREVOD Z UCTU,39784.0,100714.9,,YZ
295368,1008,1996-10-14,PRIJEM,PREVOD Z UCTU,5902.0,6602.0,DUCHOD,KL
690658,2360,1996-10-14,PRIJEM,VKLAD,20174.0,42763.7,,
565164,1924,1996-10-14,PRIJEM,PREVOD Z UCTU,5266.0,26630.0,DUCHOD,QR
595330,2026,1996-10-14,PRIJEM,VKLAD,3900.0,18496.0,,
2438014,8038,1996-10-14,PRIJEM,VKLAD,22016.0,49088.3,,
856892,2921,1996-10-14,PRIJEM,VKLAD,13702.0,14202.0,,
811621,2764,1996-10-14,VYDAJ,VYBER,7500.0,32396.9,,
814512,2773,1996-10-14,PRIJEM,VKLAD,17174.0,53137.6,,
379064,1289,1996-10-14,PRIJEM,VKLAD,23341.0,73410.8,,
380541,1293,1996-10-14,PRIJEM,VKLAD,22988.0,49032.2,,
1024974,3499,1996-10-14,VYDAJ,VYBER,13100.0,29432.0,,
1029823,3518,1996-10-14,PRIJEM,VKLAD,22553.0,56710.4,,
1280286,4379,1996-10-14,PRIJEM,VKLAD,5679.0,31982.7,,
169751,569,1996-10-14,PRIJEM,PREVOD Z UCTU,3111.0,3411.0,,MN
157415,526,1996-10-14,VYDAJ,VYBER,8200.0,35223.3,,
157274,526,1996-10-14,PRIJEM,VKLAD,16129.0,43423.3,,
938884,3204,1996-10-14,PRIJEM,VKLAD,12233.0,45722.8,,
80736,271,1996-10-14,PRIJEM,PREVOD Z UCTU,6906.0,21166.1,DUCHOD,KL
770462,2629,1996-10-14,PRIJEM,VKLAD,18211.0,37767.3,,
873070,2973,1996-10-14,VYDAJ,VYBER,7900.0,28585.4,,
872899,2973,1996-10-14,PRIJEM,VKLAD,16369.0,36485.4,,
877164,2988,1996-10-14,PRIJEM,VKLAD,900.0,900.0,,
4902,20,1996-10-14,PRIJEM,PREVOD Z UCTU,3005.0,6510.0,,EF
887598,3027,1996-10-14,PRIJEM,PREVOD Z UCTU,4479.0,25144.6,DUCHOD,ST
231540,788,1996-10-14,PRIJEM,PREVOD Z UCTU,5473.0,21810.1,DUCHOD,IJ
1453801,4949,1996-10-14,PRIJEM,VKLAD,400.0,400.0,,
719884,2465,1996-10-14,PRIJEM,PREVOD Z UCTU,6003.0,7003.0,DUCHOD,EF
843261,2870,1996-10-14,PRIJEM,VKLAD,8777.0,38017.6,,
591685,2013,1996-10-14,PRIJEM,VKLAD,10700.0,11800.0,,
281917,967,1996-10-14,PRIJEM,VKLAD,36038.0,72255.4,,
1023951,3495,1996-10-14,VYDAJ,VYBER,14300.0,42280.7,,
1721934,5837,1996-10-15,VYDAJ,VYBER,48200.0,69644.8,,
1721793,5837,1996-10-15,PRIJEM,VKLAD,48515.0,117844.8,,
34293,110,1996-10-15,VYDAJ,VYBER,20400.0,42703.5,,
1791475,6075,1996-10-15,PRIJEM,VKLAD,9500.0,15853.0,,
302051,1028,1996-10-15,VYDAJ,VYBER,1800.0,22400.0,,
1193890,4086,1996-10-15,VYDAJ,VYBER,32900.0,59826.1,,
182534,620,1996-10-15,PRIJEM,VKLAD,2300.0,19400.0,,
139319,466,1996-10-15,PRIJEM,VKLAD,3500.0,35600.0,,
122060,410,1996-10-15,PRIJEM,VKLAD,200.0,200.0,,
312533,1066,1996-10-15,VYDAJ,VYBER,5000.0,34214.0,,
1125143,3843,1996-10-15,PRIJEM,VKLAD,1700.0,2400.0,,
809004,2757,1996-10-15,VYDAJ,VYBER,300.0,13503.0,,
1316063,4493,1996-10-15,PRIJEM,VKLAD,200.0,200.0,,
169269,567,1996-10-15,PRIJEM,VKLAD,600.0,19750.9,,
209985,713,1996-10-15,PRIJEM,VKLAD,500.0,500.0,,
2611686,8628,1996-10-15,PRIJEM,VKLAD,400.0,400.0,,
521928,1781,1996-10-15,PRIJEM,VKLAD,1900.0,19431.7,,
2397022,7907,1996-10-15,PRIJEM,VKLAD,45139.0,97655.2,,
12732,42,1996-10-15,VYDAJ,VYBER,2100.0,23849.3,,
246583,847,1996-10-15,PRIJEM,VKLAD,1400.0,19874.3,,
276254,945,1996-10-15,VYDAJ,VYBER,1500.0,30825.3,,
