age,education,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,income
61,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,5,<=50K
33,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,<=50K
36,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,30,<=50K
46,Some-college,Widowed,Exec-managerial,Unmarried,Female,0,0,40,<=50K
51,Doctorate,Divorced,Exec-managerial,Not-in-family,Female,0,0,50,<=50K
25,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,50,<=50K
25,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,0,0,45,<=50K
18,7th-8th,Never-married,Other-service,Own-child,Female,0,0,20,<=50K
52,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
47,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,>50K
50,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,70,<=50K
45,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
49,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,48,>50K
21,HS-grad,Never-married,Craft-repair,Other-relative,Male,0,0,40,<=50K
18,11th,Never-married,Other-service,Own-child,Female,0,0,20,<=50K
24,Masters,Never-married,Exec-managerial,Own-child,Female,0,0,40,<=50K
23,Some-college,Never-married,?,Own-child,Male,0,0,40,<=50K
51,Bachelors,Divorced,Sales,Not-in-family,Female,0,0,40,<=50K
25,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
34,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Male,1013,0,40,<=50K
42,HS-grad,Never-married,Transport-moving,Own-child,Male,0,0,25,<=50K
53,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,40,>50K
17,Some-college,Never-married,Sales,Own-child,Male,0,0,20,<=50K
30,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,55,<=50K
50,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
41,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,5013,0,40,<=50K
32,Some-college,Divorced,Adm-clerical,Other-relative,Male,0,0,40,<=50K
42,7th-8th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,<=50K
47,Some-college,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
58,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,99999,0,52,>50K
30,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,Male,0,0,50,<=50K
32,5th-6th,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
21,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,Female,0,0,15,<=50K
55,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
36,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,1977,40,>50K
23,7th-8th,Separated,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
25,Some-college,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,10,<=50K
33,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,35,<=50K
51,9th,Married-spouse-absent,Machine-op-inspct,Other-relative,Female,0,0,40,<=50K
22,Assoc-voc,Never-married,Sales,Own-child,Female,0,0,60,<=50K
22,Some-college,Never-married,?,Own-child,Female,0,0,48,<=50K
62,Assoc-voc,Never-married,Other-service,Not-in-family,Female,0,0,40,<=50K
60,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
46,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,17,<=50K
40,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
40,HS-grad,Never-married,Machine-op-inspct,Own-child,Female,0,0,40,<=50K
22,Some-college,Separated,?,Not-in-family,Female,0,0,40,<=50K
49,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,55,>50K
54,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
24,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
22,Some-college,Never-married,Prof-specialty,Other-relative,Male,0,0,30,<=50K
20,Some-college,Never-married,Sales,Other-relative,Male,0,0,40,<=50K
64,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,>50K
40,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,<=50K
30,5th-6th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
31,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
19,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
33,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
21,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
70,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,9386,0,14,>50K
44,11th,Divorced,Adm-clerical,Unmarried,Female,0,0,40,<=50K
40,Assoc-voc,Divorced,Prof-specialty,Unmarried,Male,0,0,99,<=50K
39,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,0,0,46,>50K
52,Some-college,Divorced,Prof-specialty,Unmarried,Female,0,0,40,<=50K
53,Assoc-voc,Divorced,Adm-clerical,Not-in-family,Female,0,0,30,<=50K
36,Prof-school,Divorced,Prof-specialty,Not-in-family,Female,0,0,70,<=50K
39,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,60,>50K
57,Doctorate,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,50,<=50K
35,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,30,>50K
43,HS-grad,Never-married,Priv-house-serv,Not-in-family,Female,0,0,40,<=50K
20,Some-college,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,<=50K
41,Some-college,Never-married,Exec-managerial,Own-child,Female,0,0,20,<=50K
17,11th,Never-married,Sales,Own-child,Female,0,0,40,<=50K
38,11th,Never-married,Transport-moving,Own-child,Male,0,0,40,<=50K
47,Bachelors,Widowed,Craft-repair,Not-in-family,Female,0,0,40,>50K
58,Some-college,Never-married,Adm-clerical,Own-child,Male,0,0,40,<=50K
45,Bachelors,Divorced,Prof-specialty,Not-in-family,Male,0,0,50,<=50K
45,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,0,1887,40,>50K
37,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
54,10th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
21,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,3103,0,40,<=50K
22,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
39,Bachelors,Separated,Other-service,Not-in-family,Female,0,0,42,<=50K
53,Bachelors,Divorced,Prof-specialty,Unmarried,Female,0,0,40,<=50K
51,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,1602,50,<=50K
53,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,50,>50K
37,Some-college,Divorced,Tech-support,Unmarried,Male,0,0,38,<=50K
42,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,>50K
22,HS-grad,Never-married,?,Own-child,Male,0,0,45,<=50K
39,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
66,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,25,<=50K
44,HS-grad,Separated,Exec-managerial,Unmarried,Male,0,0,40,<=50K
40,HS-grad,Married-civ-spouse,Transport-moving,Wife,Female,0,0,40,>50K
59,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
17,10th,Never-married,Adm-clerical,Own-child,Female,0,0,15,<=50K
45,HS-grad,Divorced,Other-service,Not-in-family,Male,0,1584,40,<=50K
41,HS-grad,Divorced,Other-service,Unmarried,Female,0,0,40,<=50K
67,HS-grad,Widowed,Sales,Not-in-family,Female,0,0,52,<=50K
34,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
29,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
25,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
28,1st-4th,Never-married,Handlers-cleaners,Other-relative,Male,0,0,50,<=50K
61,11th,Widowed,Transport-moving,Not-in-family,Female,0,0,20,<=50K
49,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
58,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,>50K
21,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,0,2000,40,<=50K
30,Bachelors,Never-married,Sales,Not-in-family,Male,0,0,60,>50K
50,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Male,0,1887,40,>50K
25,Some-college,Never-married,Protective-serv,Not-in-family,Female,0,0,38,<=50K
66,Bachelors,Widowed,Exec-managerial,Unmarried,Male,0,0,40,<=50K
27,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
50,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
52,Assoc-voc,Divorced,Adm-clerical,Not-in-family,Male,0,0,40,<=50K
35,Some-college,Never-married,Exec-managerial,Unmarried,Female,0,0,30,<=50K
61,Masters,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,<=50K
30,Bachelors,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
34,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,45,<=50K
21,HS-grad,Never-married,Transport-moving,Own-child,Male,0,0,35,<=50K
26,HS-grad,Separated,Craft-repair,Not-in-family,Male,0,1662,40,<=50K
39,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,<=50K
23,Some-college,Never-married,Farming-fishing,Own-child,Male,0,0,40,<=50K
38,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
40,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,50,<=50K
32,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
26,Assoc-acdm,Never-married,Sales,Not-in-family,Male,0,0,40,<=50K
33,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,2174,0,25,<=50K
40,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
25,HS-grad,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
44,Assoc-voc,Divorced,Transport-moving,Not-in-family,Male,4650,0,50,<=50K
80,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,10,<=50K
55,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
71,11th,Married-civ-spouse,Protective-serv,Husband,Male,0,1887,40,>50K
37,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,50,<=50K
23,Bachelors,Never-married,Prof-specialty,Own-child,Female,0,0,40,<=50K
36,Some-college,Never-married,Protective-serv,Not-in-family,Male,0,0,40,<=50K
18,12th,Never-married,Farming-fishing,Own-child,Male,0,0,60,<=50K
38,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
23,HS-grad,Never-married,Sales,Own-child,Female,0,0,40,<=50K
19,Some-college,Never-married,?,Own-child,Male,0,0,10,<=50K
48,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,<=50K
41,12th,Separated,Machine-op-inspct,Unmarried,Female,0,1478,40,<=50K
31,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,2137,0,40,<=50K
38,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
34,Some-college,Divorced,Exec-managerial,Not-in-family,Male,0,0,50,<=50K
32,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Male,4386,0,50,>50K
34,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,50,>50K
25,10th,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
47,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,50,>50K
29,HS-grad,Divorced,Tech-support,Own-child,Female,0,0,40,<=50K
87,5th-6th,Widowed,?,Not-in-family,Female,0,0,35,<=50K
37,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
28,Some-college,Divorced,Other-service,Unmarried,Female,0,0,25,<=50K
26,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
17,11th,Never-married,Sales,Own-child,Female,0,0,24,<=50K
25,HS-grad,Never-married,Sales,Not-in-family,Female,0,1662,40,<=50K
46,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
49,Bachelors,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
59,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,1675,48,<=50K
26,HS-grad,Never-married,?,Unmarried,Male,0,0,40,<=50K
30,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
34,Masters,Never-married,Prof-specialty,Not-in-family,Male,0,0,26,<=50K
22,HS-grad,Never-married,Other-service,Own-child,Male,0,0,17,<=50K
62,Some-college,Married-civ-spouse,Sales,Husband,Male,3103,0,55,>50K
36,HS-grad,Married-spouse-absent,Other-service,Unmarried,Female,0,0,40,<=50K
46,Bachelors,Divorced,Exec-managerial,Not-in-family,Female,10535,0,45,>50K
54,Some-college,Never-married,Transport-moving,Not-in-family,Male,0,0,40,<=50K
19,HS-grad,Never-married,Farming-fishing,Own-child,Male,0,0,40,<=50K
25,HS-grad,Never-married,?,Own-child,Male,0,1602,10,<=50K
34,Bachelors,Divorced,Exec-managerial,Unmarried,Male,0,0,50,<=50K
43,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
45,Bachelors,Divorced,Exec-managerial,Not-in-family,Male,0,0,40,>50K
17,11th,Never-married,Handlers-cleaners,Other-relative,Female,0,0,24,<=50K
30,9th,Never-married,Handlers-cleaners,Own-child,Male,0,0,50,<=50K
33,Some-college,Divorced,Machine-op-inspct,Unmarried,Male,0,0,40,<=50K
32,Masters,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
19,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
52,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
42,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
43,11th,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
18,HS-grad,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
48,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
55,Prof-school,Divorced,Prof-specialty,Not-in-family,Female,0,0,45,<=50K
20,HS-grad,Never-married,Adm-clerical,Other-relative,Female,0,0,40,<=50K
27,Assoc-voc,Never-married,Prof-specialty,Not-in-family,Male,0,0,48,<=50K
33,HS-grad,Never-married,Farming-fishing,Not-in-family,Male,0,0,40,<=50K
33,HS-grad,Never-married,Other-service,Unmarried,Female,0,0,35,<=50K
79,11th,Married-civ-spouse,Other-service,Husband,Male,0,2160,60,<=50K
33,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
59,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
52,1st-4th,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,<=50K
30,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,45,<=50K
34,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
58,Some-college,Never-married,Other-service,Not-in-family,Female,0,0,35,<=50K
45,HS-grad,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
38,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
78,Masters,Married-civ-spouse,?,Husband,Male,20051,0,40,>50K
63,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,30,>50K
68,7th-8th,Married-civ-spouse,?,Husband,Male,2381,0,10,<=50K
47,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,>50K
47,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
35,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,45,<=50K
20,Some-college,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,<=50K
26,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,>50K
19,HS-grad,Never-married,Sales,Own-child,Male,0,0,25,<=50K
55,HS-grad,Never-married,Machine-op-inspct,Unmarried,Female,0,0,20,<=50K
48,Masters,Divorced,Prof-specialty,Unmarried,Male,0,0,40,<=50K
39,Masters,Married-civ-spouse,Sales,Husband,Male,0,0,35,>50K
42,12th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,>50K
38,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,<=50K
30,11th,Never-married,Other-service,Unmarried,Female,0,0,40,<=50K
23,HS-grad,Divorced,Exec-managerial,Unmarried,Female,0,0,40,<=50K
39,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,0,38,<=50K
40,Some-college,Divorced,Sales,Unmarried,Female,0,0,38,<=50K
25,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,44,>50K
40,Bachelors,Married-civ-spouse,Protective-serv,Husband,Male,0,0,25,<=50K
60,Bachelors,Married-civ-spouse,Other-service,Husband,Male,0,0,35,<=50K
30,Preschool,Never-married,Other-service,Not-in-family,Female,0,0,40,<=50K
66,11th,Divorced,Transport-moving,Not-in-family,Male,0,0,95,<=50K
30,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,50,>50K
26,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,<=50K
28,HS-grad,Divorced,Exec-managerial,Not-in-family,Male,0,0,32,<=50K
57,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
61,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,42,<=50K
23,Some-college,Never-married,?,Other-relative,Male,0,0,75,<=50K
44,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,1902,40,<=50K
44,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Female,0,0,40,<=50K
20,Some-college,Never-married,Handlers-cleaners,Own-child,Female,0,0,24,<=50K
19,Some-college,Never-married,Adm-clerical,Own-child,Male,0,0,20,<=50K
37,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,<=50K
39,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,>50K
34,11th,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,<=50K
52,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,4386,0,40,<=50K
70,HS-grad,Divorced,Other-service,Not-in-family,Male,0,0,32,<=50K
18,11th,Never-married,Sales,Not-in-family,Male,0,0,23,<=50K
42,Bachelors,Divorced,Sales,Unmarried,Female,0,0,45,<=50K
61,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
25,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
42,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
45,Bachelors,Divorced,Sales,Unmarried,Male,0,0,40,<=50K
34,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,1887,45,>50K
43,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,Male,0,0,50,<=50K
67,Some-college,Widowed,Exec-managerial,Not-in-family,Female,3329,0,40,<=50K
68,Masters,Widowed,Prof-specialty,Not-in-family,Female,0,0,50,<=50K
25,Bachelors,Never-married,Sales,Not-in-family,Male,3108,0,40,<=50K
41,HS-grad,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
28,Bachelors,Never-married,Adm-clerical,Own-child,Male,0,0,10,<=50K
55,HS-grad,Divorced,Other-service,Not-in-family,Male,0,0,40,<=50K
48,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,<=50K
25,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
45,HS-grad,Divorced,Adm-clerical,Not-in-family,Male,0,0,40,<=50K
32,9th,Divorced,Farming-fishing,Not-in-family,Male,0,0,20,<=50K
70,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
51,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
34,HS-grad,Never-married,Adm-clerical,Not-in-family,Male,0,0,50,<=50K
42,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
29,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
52,Some-college,Never-married,Prof-specialty,Not-in-family,Male,0,0,20,<=50K
21,Some-college,Never-married,Sales,Own-child,Female,0,0,20,<=50K
36,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,>50K
39,HS-grad,Never-married,Sales,Not-in-family,Female,0,0,48,<=50K
30,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
43,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,>50K
18,HS-grad,Never-married,Other-service,Own-child,Female,0,0,20,<=50K
58,Masters,Divorced,Tech-support,Unmarried,Female,0,0,50,>50K
72,Some-college,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
39,HS-grad,Married-civ-spouse,Other-service,Wife,Female,0,0,99,<=50K
42,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
31,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
25,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
41,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,1977,45,>50K
24,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
53,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,40,>50K
51,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,30,<=50K
25,11th,Never-married,Protective-serv,Own-child,Male,0,0,50,<=50K
53,Masters,Married-civ-spouse,Tech-support,Husband,Male,0,0,30,>50K
55,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
23,Some-college,Never-married,Adm-clerical,Not-in-family,Female,0,1876,30,<=50K
26,Bachelors,Married-civ-spouse,Sales,Wife,Female,0,0,30,>50K
41,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
67,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,2414,0,40,<=50K
21,Some-college,Never-married,Other-service,Not-in-family,Female,0,0,60,<=50K
64,Masters,Widowed,Exec-managerial,Not-in-family,Male,0,0,50,<=50K
47,Bachelors,Divorced,Prof-specialty,Unmarried,Female,4400,0,19,<=50K
19,12th,Never-married,Craft-repair,Other-relative,Male,0,0,35,<=50K
22,HS-grad,Divorced,Adm-clerical,Own-child,Female,0,0,40,<=50K
59,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,45,>50K
63,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
36,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,1887,45,>50K
36,10th,Divorced,Other-service,Not-in-family,Female,0,0,35,<=50K
19,Some-college,Never-married,Sales,Own-child,Female,0,0,50,<=50K
41,Bachelors,Never-married,Adm-clerical,Not-in-family,Male,0,0,50,>50K
20,9th,Never-married,Handlers-cleaners,Other-relative,Male,0,0,40,<=50K
34,Some-college,Divorced,Other-service,Not-in-family,Female,0,0,50,<=50K
29,7th-8th,Divorced,?,Unmarried,Male,0,0,40,<=50K
90,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
30,Some-college,Never-married,Machine-op-inspct,Unmarried,Male,0,0,40,<=50K
36,Masters,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,<=50K
55,9th,Married-civ-spouse,Other-service,Husband,Male,0,0,40,<=50K
50,Some-college,Married-civ-spouse,?,Wife,Female,0,0,50,>50K
61,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,1475,40,<=50K
49,Assoc-acdm,Divorced,Tech-support,Not-in-family,Female,0,0,40,<=50K
40,Prof-school,Never-married,Prof-specialty,Not-in-family,Female,0,0,45,>50K
50,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,>50K
36,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,60,<=50K
38,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,32,>50K
40,10th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,<=50K
59,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,30,>50K
17,11th,Never-married,Sales,Own-child,Female,0,0,17,<=50K
90,Assoc-voc,Married-civ-spouse,?,Husband,Male,20051,0,40,>50K
58,Bachelors,Divorced,Tech-support,Not-in-family,Female,0,0,40,<=50K
27,5th-6th,Separated,Machine-op-inspct,Not-in-family,Male,0,0,50,<=50K
43,Masters,Divorced,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
55,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,>50K
39,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,50,<=50K
47,Assoc-voc,Never-married,?,Not-in-family,Female,0,0,20,<=50K
26,Some-college,Divorced,Tech-support,Own-child,Female,0,0,15,<=50K
27,HS-grad,Divorced,Other-service,Unmarried,Female,0,0,40,<=50K
22,Some-college,Never-married,Tech-support,Not-in-family,Female,0,0,25,<=50K
27,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,20,<=50K
33,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,55,>50K
36,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,42,<=50K
25,Assoc-voc,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,45,<=50K
29,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,<=50K
33,HS-grad,Divorced,Other-service,Unmarried,Female,0,0,40,<=50K
41,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
19,Some-college,Never-married,Adm-clerical,Own-child,Male,0,0,15,<=50K
35,Some-college,Married-spouse-absent,Sales,Not-in-family,Female,0,0,40,<=50K
28,Some-college,Divorced,Sales,Not-in-family,Male,0,1601,40,<=50K
47,Masters,Married-spouse-absent,Sales,Not-in-family,Female,0,1415,40,>50K
37,Some-college,Divorced,Other-service,Not-in-family,Male,0,0,40,<=50K
46,HS-grad,Divorced,Other-service,Unmarried,Female,0,0,36,<=50K
28,10th,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
27,HS-grad,Never-married,Transport-moving,Own-child,Male,0,0,40,<=50K
47,1st-4th,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
23,Some-college,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
38,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
48,1st-4th,Married-civ-spouse,Other-service,Husband,Male,0,0,32,<=50K
35,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,38,<=50K
20,Some-college,Never-married,Other-service,Own-child,Female,0,0,20,<=50K
50,HS-grad,Separated,Craft-repair,Unmarried,Male,0,0,40,<=50K
37,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
39,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,>50K
