age,education,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,income
50,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,40,>50K
29,Some-college,Divorced,Craft-repair,Own-child,Male,0,0,40,<=50K
55,HS-grad,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
24,HS-grad,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
29,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,1848,60,>50K
28,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
60,HS-grad,Married-civ-spouse,?,Husband,Male,0,0,5,<=50K
30,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
38,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,70,>50K
27,HS-grad,Never-married,Machine-op-inspct,Own-child,Female,0,0,32,<=50K
27,11th,Married-civ-spouse,Handlers-cleaners,Husband,Male,3942,0,40,<=50K
36,Bachelors,Never-married,Transport-moving,Not-in-family,Male,0,0,40,<=50K
57,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,<=50K
29,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
21,11th,Never-married,Other-service,Own-child,Male,0,0,50,<=50K
31,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
41,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,0,10,<=50K
48,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,>50K
64,Masters,Never-married,Prof-specialty,Not-in-family,Female,0,0,35,<=50K
32,11th,Never-married,Priv-house-serv,Unmarried,Female,0,0,40,<=50K
25,Some-college,Never-married,Other-service,Not-in-family,Female,0,0,34,<=50K
43,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
33,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
51,Doctorate,Never-married,?,Not-in-family,Male,0,2824,40,>50K
58,HS-grad,Never-married,Sales,Other-relative,Female,0,0,40,<=50K
37,HS-grad,Never-married,Transport-moving,Other-relative,Female,0,0,40,<=50K
23,Some-college,Married-civ-spouse,Sales,Wife,Female,0,0,35,<=50K
48,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,Male,0,0,44,<=50K
20,Some-college,Never-married,Sales,Own-child,Female,0,0,40,<=50K
27,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,39,<=50K
23,Assoc-acdm,Never-married,Sales,Own-child,Female,0,0,40,<=50K
28,Some-college,Never-married,Adm-clerical,Not-in-family,Female,0,0,52,<=50K
28,HS-grad,Divorced,Sales,Other-relative,Male,0,0,50,<=50K
18,HS-grad,Never-married,Transport-moving,Own-child,Male,1055,0,25,<=50K
29,HS-grad,Never-married,Other-service,Own-child,Male,0,0,20,<=50K
30,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,35,>50K
47,Bachelors,Divorced,Prof-specialty,Not-in-family,Female,0,0,35,>50K
46,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,>50K
34,Some-college,Never-married,Craft-repair,Not-in-family,Male,0,0,28,<=50K
61,HS-grad,Married-civ-spouse,Sales,Husband,Male,15024,0,45,>50K
39,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
37,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
32,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,0,25,<=50K
38,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
33,Bachelors,Married-civ-spouse,Sales,Wife,Female,0,0,40,>50K
45,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
26,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,55,<=50K
28,10th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
43,Masters,Divorced,Prof-specialty,Unmarried,Male,0,0,40,<=50K
37,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,50,<=50K
31,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,0,1740,20,<=50K
22,HS-grad,Never-married,Other-service,Not-in-family,Male,14084,0,60,>50K
28,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
55,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,45,>50K
18,12th,Never-married,Farming-fishing,Own-child,Male,0,0,55,<=50K
41,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
35,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,0,0,45,<=50K
44,11th,Divorced,Machine-op-inspct,Unmarried,Female,0,0,46,<=50K
33,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
54,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,15024,0,52,>50K
36,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,3674,0,42,<=50K
40,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,50,<=50K
48,Some-college,Married-civ-spouse,Exec-managerial,Wife,Female,5178,0,40,>50K
39,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
59,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
41,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,>50K
60,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
25,Some-college,Never-married,Prof-specialty,Not-in-family,Female,0,0,65,<=50K
56,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
28,HS-grad,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
49,HS-grad,Married-civ-spouse,Craft-repair,Other-relative,Male,0,0,40,<=50K
32,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,45,>50K
24,HS-grad,Never-married,Other-service,Not-in-family,Female,0,0,35,<=50K
40,9th,Divorced,Craft-repair,Unmarried,Male,5455,0,40,<=50K
50,Masters,Divorced,Prof-specialty,Not-in-family,Female,2202,0,30,<=50K
35,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,1887,40,>50K
33,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
41,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
39,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
58,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,<=50K
61,HS-grad,Widowed,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
44,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
46,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
33,HS-grad,Married-civ-spouse,Other-service,Wife,Female,0,0,30,<=50K
36,Masters,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
51,HS-grad,Married-civ-spouse,?,Husband,Male,0,0,40,<=50K
21,HS-grad,Married-spouse-absent,Machine-op-inspct,Own-child,Female,0,0,40,<=50K
70,10th,Widowed,Craft-repair,Unmarried,Male,0,0,45,<=50K
25,Some-college,Married-civ-spouse,Craft-repair,Own-child,Male,0,0,50,>50K
35,10th,Divorced,?,Not-in-family,Male,0,0,99,<=50K
59,HS-grad,Married-civ-spouse,?,Husband,Male,2407,0,60,<=50K
37,Some-college,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
28,Assoc-voc,Married-civ-spouse,Other-service,Husband,Male,0,0,40,>50K
21,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,1504,40,<=50K
20,Some-college,Never-married,Other-service,Own-child,Male,0,0,20,<=50K
48,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,42,<=50K
28,Assoc-voc,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
21,Some-college,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
49,HS-grad,Divorced,?,Not-in-family,Female,0,0,40,<=50K
37,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
38,Some-college,Divorced,Adm-clerical,Unmarried,Female,0,0,30,<=50K
30,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
40,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
28,Assoc-voc,Never-married,Sales,Not-in-family,Male,0,0,40,<=50K
22,Some-college,Never-married,Protective-serv,Own-child,Female,0,0,20,<=50K
29,Some-college,Never-married,Other-service,Unmarried,Female,0,0,40,<=50K
20,Some-college,Never-married,?,Own-child,Male,0,0,35,<=50K
44,Masters,Divorced,Prof-specialty,Not-in-family,Male,0,0,16,<=50K
63,Assoc-voc,Divorced,Other-service,Not-in-family,Female,0,0,20,<=50K
55,Bachelors,Widowed,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
19,Some-college,Never-married,Other-service,Own-child,Male,0,0,20,<=50K
31,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,>50K
50,Some-college,Divorced,Adm-clerical,Own-child,Male,0,0,43,>50K
35,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,>50K
33,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
26,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
41,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,<=50K
27,Bachelors,Never-married,Sales,Not-in-family,Male,27828,0,40,>50K
38,Masters,Divorced,Tech-support,Unmarried,Female,0,0,40,>50K
43,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,>50K
30,Assoc-acdm,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
32,Doctorate,Never-married,Prof-specialty,Not-in-family,Female,0,0,70,<=50K
34,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,>50K
25,Bachelors,Never-married,Exec-managerial,Own-child,Male,0,0,40,<=50K
38,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
56,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
37,HS-grad,Divorced,Other-service,Not-in-family,Female,0,0,40,<=50K
29,Assoc-voc,Never-married,Tech-support,Own-child,Male,0,0,40,<=50K
19,Some-college,Never-married,Exec-managerial,Own-child,Male,0,0,15,<=50K
56,Some-college,Never-married,Other-service,Not-in-family,Male,0,0,32,<=50K
42,Bachelors,Married-civ-spouse,Other-service,Husband,Male,0,0,35,<=50K
35,Bachelors,Never-married,Sales,Not-in-family,Male,0,0,50,>50K
20,Some-college,Never-married,Adm-clerical,Own-child,Female,0,0,38,<=50K
18,12th,Never-married,Other-service,Own-child,Female,0,0,18,<=50K
28,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
70,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,9386,0,30,>50K
23,Some-college,Married-spouse-absent,Prof-specialty,Own-child,Male,0,0,40,<=50K
44,Bachelors,Never-married,Adm-clerical,Not-in-family,Female,0,0,38,<=50K
29,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
44,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
26,Bachelors,Never-married,Prof-specialty,Own-child,Male,0,0,38,<=50K
39,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,>50K
50,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,2415,30,>50K
62,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,20,>50K
74,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,4,<=50K
31,Some-college,Married-civ-spouse,Other-service,Husband,Male,0,0,40,<=50K
35,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
25,Some-college,Never-married,Other-service,Not-in-family,Female,0,0,45,<=50K
37,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
44,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
41,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,>50K
29,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,50,>50K
43,Masters,Married-civ-spouse,Protective-serv,Husband,Male,0,0,35,>50K
37,10th,Divorced,Transport-moving,Unmarried,Male,0,0,40,<=50K
35,HS-grad,Divorced,Sales,Not-in-family,Male,0,0,50,>50K
60,HS-grad,Separated,Other-service,Not-in-family,Male,0,1876,50,<=50K
17,10th,Never-married,Other-service,Own-child,Female,0,0,15,<=50K
30,10th,Divorced,Other-service,Unmarried,Female,0,0,40,<=50K
20,Some-college,Never-married,?,Own-child,Male,0,0,40,<=50K
49,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
52,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
20,Some-college,Never-married,Handlers-cleaners,Own-child,Male,0,0,50,<=50K
52,HS-grad,Never-married,Other-service,Unmarried,Female,0,0,45,<=50K
20,Some-college,Never-married,Other-service,Own-child,Female,0,0,20,<=50K
34,Doctorate,Married-civ-spouse,Tech-support,Husband,Male,0,0,20,<=50K
19,HS-grad,Never-married,Adm-clerical,Not-in-family,Male,0,0,25,<=50K
62,9th,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
59,HS-grad,Divorced,Sales,Unmarried,Female,0,1762,30,<=50K
52,Some-college,Married-civ-spouse,?,Husband,Male,0,0,12,<=50K
23,HS-grad,Never-married,Sales,Not-in-family,Female,0,0,27,<=50K
22,10th,Divorced,Craft-repair,Own-child,Male,0,0,40,<=50K
36,Some-college,Divorced,Sales,Not-in-family,Female,3325,0,45,<=50K
41,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,4386,0,50,>50K
32,Some-college,Divorced,Sales,Unmarried,Female,0,1138,40,<=50K
30,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
23,Some-college,Never-married,Farming-fishing,Unmarried,Male,0,0,45,<=50K
21,Some-college,Never-married,Sales,Own-child,Female,0,0,20,<=50K
29,Masters,Never-married,Prof-specialty,Not-in-family,Male,0,0,42,<=50K
40,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,>50K
39,Bachelors,Divorced,?,Own-child,Female,0,0,40,<=50K
32,11th,Never-married,Handlers-cleaners,Own-child,Female,0,0,40,<=50K
22,Some-college,Never-married,?,Own-child,Female,0,0,40,<=50K
41,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,>50K
38,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,60,>50K
51,Some-college,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
26,HS-grad,Never-married,Other-service,Unmarried,Female,0,0,25,<=50K
22,Some-college,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
68,HS-grad,Never-married,Sales,Not-in-family,Female,0,0,40,<=50K
32,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,>50K
48,HS-grad,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,<=50K
77,7th-8th,Married-civ-spouse,Other-service,Husband,Male,0,0,8,<=50K
44,Assoc-voc,Married-civ-spouse,?,Husband,Male,0,2129,40,<=50K
40,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,>50K
48,Some-college,Never-married,Other-service,Unmarried,Female,0,0,40,<=50K
36,11th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,43,<=50K
47,HS-grad,Divorced,Other-service,Not-in-family,Female,0,0,48,<=50K
32,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
55,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
54,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
49,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,32,<=50K
25,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,0,0,35,<=50K
23,12th,Never-married,Machine-op-inspct,Own-child,Female,0,0,40,<=50K
38,Some-college,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
37,Some-college,Married-civ-spouse,Other-service,Husband,Male,0,0,40,>50K
26,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
30,Some-college,Divorced,Other-service,Own-child,Female,0,0,20,<=50K
23,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Female,0,0,25,<=50K
32,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
22,HS-grad,Never-married,Other-service,Other-relative,Male,0,0,40,<=50K
44,Some-college,Married-civ-spouse,Tech-support,Husband,Male,0,0,44,>50K
43,Some-college,Divorced,?,Not-in-family,Female,0,0,40,<=50K
22,HS-grad,Never-married,Sales,Own-child,Female,0,0,40,<=50K
50,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
32,Bachelors,Never-married,Sales,Not-in-family,Male,0,0,55,<=50K
39,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,50,>50K
34,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,50,<=50K
21,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
35,HS-grad,Never-married,Transport-moving,Own-child,Male,0,0,40,<=50K
61,7th-8th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,31,<=50K
28,Assoc-voc,Divorced,Prof-specialty,Unmarried,Female,0,1726,40,<=50K
53,12th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,<=50K
56,HS-grad,Widowed,Adm-clerical,Unmarried,Female,0,0,38,<=50K
43,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,>50K
29,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
35,HS-grad,Never-married,Sales,Not-in-family,Male,0,0,45,<=50K
37,Some-college,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
48,Bachelors,Married-civ-spouse,Protective-serv,Husband,Male,0,0,50,>50K
31,Bachelors,Never-married,Sales,Not-in-family,Male,0,0,48,<=50K
37,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
29,Assoc-acdm,Never-married,Priv-house-serv,Not-in-family,Female,0,0,50,<=50K
32,10th,Never-married,Craft-repair,Other-relative,Male,0,0,45,<=50K
40,HS-grad,Divorced,Sales,Not-in-family,Male,0,0,60,>50K
22,HS-grad,Never-married,Other-service,Not-in-family,Female,0,0,50,<=50K
29,HS-grad,Never-married,Craft-repair,Not-in-family,Male,2597,0,40,<=50K
47,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
18,11th,Never-married,Other-service,Own-child,Female,0,0,12,<=50K
19,Some-college,Never-married,?,Own-child,Female,0,0,40,<=50K
47,Bachelors,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
20,Some-college,Never-married,?,Own-child,Male,0,0,35,<=50K
39,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
27,Bachelors,Divorced,Exec-managerial,Not-in-family,Male,0,0,52,<=50K
19,HS-grad,Never-married,Adm-clerical,Own-child,Female,0,0,30,<=50K
41,Doctorate,Divorced,Sales,Unmarried,Female,0,0,50,>50K
37,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,39,>50K
43,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,<=50K
43,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,1902,50,>50K
35,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
41,Bachelors,Married-civ-spouse,Sales,Husband,Male,7688,0,45,>50K
21,HS-grad,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
28,Doctorate,Never-married,Prof-specialty,Not-in-family,Female,0,0,60,>50K
49,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
48,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
23,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
19,HS-grad,Never-married,Sales,Not-in-family,Female,0,0,20,<=50K
34,HS-grad,Divorced,Adm-clerical,Unmarried,Female,0,0,40,<=50K
54,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
50,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,65,>50K
38,Some-college,Married-civ-spouse,?,Wife,Female,0,0,40,<=50K
24,HS-grad,Never-married,Transport-moving,Own-child,Male,0,0,30,<=50K
19,Some-college,Never-married,?,Own-child,Female,0,0,40,<=50K
43,HS-grad,Never-married,Sales,Not-in-family,Female,0,0,40,<=50K
26,Bachelors,Divorced,Adm-clerical,Unmarried,Female,0,0,40,<=50K
17,10th,Never-married,?,Own-child,Female,0,0,20,<=50K
45,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
56,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
48,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,55,>50K
59,HS-grad,Divorced,Other-service,Unmarried,Female,0,0,40,<=50K
31,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,55,>50K
68,Some-college,Divorced,Sales,Not-in-family,Female,0,0,40,<=50K
39,Some-college,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,35,>50K
32,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
21,Assoc-voc,Never-married,Other-service,Not-in-family,Male,0,0,30,<=50K
38,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,36,<=50K
62,Doctorate,Married-civ-spouse,?,Husband,Male,0,0,40,>50K
36,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
45,9th,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
32,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Male,0,0,45,>50K
23,Some-college,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
25,Bachelors,Married-spouse-absent,?,Not-in-family,Male,0,0,40,<=50K
23,10th,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
63,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,45,<=50K
57,Masters,Divorced,Exec-managerial,Unmarried,Male,0,0,40,>50K
17,11th,Never-married,Sales,Own-child,Female,0,0,40,<=50K
37,HS-grad,Never-married,Transport-moving,Not-in-family,Male,0,0,45,<=50K
48,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
23,Bachelors,Never-married,?,Not-in-family,Male,0,0,35,<=50K
42,Masters,Divorced,Prof-specialty,Not-in-family,Male,4650,0,40,<=50K
40,Some-college,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,>50K
31,Some-college,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
49,HS-grad,Widowed,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
21,Some-college,Never-married,Craft-repair,Own-child,Male,0,0,25,<=50K
61,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,3103,0,40,>50K
31,Bachelors,Divorced,Exec-managerial,Not-in-family,Male,4650,0,45,<=50K
45,Some-college,Married-civ-spouse,Craft-repair,Other-relative,Male,0,0,40,<=50K
31,HS-grad,Divorced,Adm-clerical,Unmarried,Female,0,0,40,<=50K
23,Bachelors,Never-married,Sales,Own-child,Female,0,1590,40,<=50K
44,9th,Divorced,Other-service,Unmarried,Female,0,0,55,<=50K
30,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
32,Assoc-voc,Divorced,Exec-managerial,Unmarried,Female,0,0,40,<=50K
49,Masters,Never-married,Prof-specialty,Not-in-family,Male,0,0,60,<=50K
46,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,>50K
62,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,0,38,<=50K
31,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,0,0,45,<=50K
51,HS-grad,Separated,?,Not-in-family,Male,0,0,6,<=50K
44,HS-grad,Divorced,Craft-repair,Unmarried,Male,0,0,40,<=50K
35,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
54,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
32,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
34,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,>50K
35,Some-college,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
32,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
23,Some-college,Never-married,Sales,Own-child,Male,0,0,40,<=50K
28,Bachelors,Never-married,Protective-serv,Not-in-family,Female,0,0,40,<=50K
27,Bachelors,Never-married,Adm-clerical,Not-in-family,Female,0,0,45,<=50K
31,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,<=50K
30,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
22,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
17,HS-grad,Never-married,Other-service,Other-relative,Male,0,0,20,<=50K
36,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Male,0,0,53,>50K
28,10th,Divorced,?,Not-in-family,Male,0,0,50,<=50K
27,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,40,<=50K
23,Bachelors,Never-married,Sales,Own-child,Male,0,0,10,<=50K
30,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
38,HS-grad,Separated,Machine-op-inspct,Unmarried,Female,0,0,28,<=50K
52,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,>50K
42,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,44,>50K
25,Some-college,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,42,<=50K
66,HS-grad,Widowed,Sales,Not-in-family,Female,0,0,24,<=50K
40,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
50,HS-grad,Divorced,Other-service,Unmarried,Female,0,0,49,<=50K
37,HS-grad,Divorced,Adm-clerical,Unmarried,Female,0,0,35,<=50K
35,HS-grad,Divorced,Prof-specialty,Unmarried,Female,0,0,40,<=50K
23,Bachelors,Never-married,Prof-specialty,Own-child,Female,594,0,40,<=50K
24,HS-grad,Never-married,Adm-clerical,Unmarried,Male,0,0,50,<=50K
20,9th,Never-married,Adm-clerical,Unmarried,Female,114,0,20,<=50K
38,Some-college,Married-civ-spouse,?,Husband,Male,0,0,15,<=50K
45,10th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,65,<=50K
17,11th,Never-married,Sales,Own-child,Female,0,0,16,<=50K
52,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,2051,38,<=50K
33,Some-college,Divorced,Other-service,Unmarried,Female,0,0,99,>50K
26,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
43,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
26,Some-college,Never-married,Protective-serv,Own-child,Male,0,0,40,<=50K
30,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,0,0,60,>50K
